level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	12	3	190	426	82	19	43.770203	u2(1-e~
5	1	1	1	12	4	298	426	81	19	7.791710	je"du=—.
5	1	1	1	12	5	399	431	46	14	77.659332	EV
5	1	1	1	12	6	435	422	29	33	77.659332	=[
5	1	1	1	12	7	479	431	32	14	69.316048	v2e
5	1	1	1	12	8	533	431	64	14	68.133263	dv=
5	1	1	1	12	9	577	422	15	33	76.816063	一
5	1	1	1	12	10	591	422	10	33	90.327354	，
4	1	1	1	13	0	164	426	299	36	-1	
5	1	1	1	13	1	164	430	9	24	29.120722	§
5	1	1	1	13	2	215	431	5	19	59.305527	u2(
5	1	1	1	13	3	278	426	18	34	71.409515	ye
5	1	1	1	13	4	358	448	9	14	87.104500	2
5	1	1	1	13	5	454	430	9	24	40.586449	4
4	1	1	1	14	0	102	474	367	44	-1	
5	1	1	1	14	1	102	486	31	15	96.603172	所
5	1	1	1	14	2	144	487	6	14	92.421867	以
5	1	1	1	14	3	149	486	31	19	72.538086	E(U
5	1	1	1	14	4	192	487	24	14	88.528847	+V
5	1	1	1	14	5	226	486	59	19	36.475281	)=E(U
5	1	1	1	14	6	299	486	57	19	77.452934	)+E(V
5	1	1	1	14	7	367	487	19	18	58.625965	)=
5	1	1	1	14	8	405	474	64	44	45.325233	+2=2
4	1	1	1	15	0	37	1481	1000	11	-1	
5	1	1	1	15	1	37	1481	26	10	17.130327	CMR
5	1	1	1	15	2	69	1477	36	21	17.130327	ORE:
5	1	1	1	15	3	112	1481	49	10	1.815510	HARI
5	1	1	1	15	4	483	1481	41	10	0.000000	BERR
5	1	1	1	15	5	529	1481	29	11	0.000000	PES
5	1	1	1	15	6	564	1481	27	10	67.668198	LER
5	1	1	1	15	7	913	1481	61	10	0.000000	URBARE:
5	1	1	1	15	8	987	1481	50	10	32.417252	HKD
