level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	1	1	8	0	111	369	381	36	-1	
5	1	1	1	8	1	111	369	30	24	52.863075	(Cc)
5	1	1	1	8	2	159	377	2	28	89.420479	|
5	1	1	1	8	3	197	374	6	14	86.540054	1
5	1	1	1	8	4	394	375	30	13	40.883717	CD)
5	1	1	1	8	5	442	392	2	13	87.958916	|
5	1	1	1	8	6	483	374	9	14	96.866920	2
4	1	1	1	9	0	159	406	360	21	-1	
5	1	1	1	9	1	159	407	9	20	62.409698	\
5	1	1	1	9	2	228	406	18	21	92.672142	2)
5	1	1	1	9	3	442	407	9	20	41.183681	\
5	1	1	1	9	4	513	406	6	14	95.213737	1
4	1	1	1	10	0	109	443	107	16	-1	
5	1	1	1	10	1	109	443	64	16	47.581230	【答案
5	1	1	1	10	2	173	438	9	29	89.572784	:
5	1	1	1	10	3	187	445	29	12	83.361778	(B)
4	1	1	1	11	0	248	478	295	39	-1	
5	1	1	1	11	1	248	478	14	39	37.086479	站
5	1	1	1	11	2	287	482	9	14	96.685501	0
5	1	1	1	11	3	317	479	24	37	83.193199	°)
5	1	1	1	11	4	440	478	19	39	46.662212	(1
5	1	1	1	11	5	488	482	9	14	96.507233	0
5	1	1	1	11	6	519	479	24	37	59.835770	°)
4	1	1	1	12	0	109	504	470	45	-1	
5	1	1	1	12	1	109	512	41	15	93.271584	【解析
5	1	1	1	12	2	154	512	19	15	48.196060	】，
5	1	1	1	12	3	191	514	157	31	31.756496	Q=Pl110|，
5	1	1	1	12	4	361	508	105	25	29.513340	wat=|4
5	1	1	1	12	5	490	514	5	14	95.770256	1
5	1	1	1	12	6	519	514	9	14	77.946350	0
5	1	1	1	12	7	543	504	17	45	31.168304	PP
5	1	1	1	12	8	568	508	11	18	35.568470	，
4	1	1	1	13	0	440	534	2	11	-1	
5	1	1	1	13	1	440	534	2	11	64.334267	1
4	1	1	1	14	0	248	547	294	20	-1	
5	1	1	1	14	1	248	547	17	20	52.985336	\0
5	1	1	1	14	2	287	547	9	14	88.829170	0
5	1	1	1	14	3	319	547	21	20	88.829170	1)
5	1	1	1	14	4	440	547	21	20	51.989017	(0
5	1	1	1	14	5	488	547	9	14	86.295120	0
5	1	1	1	14	6	520	547	22	20	86.295120	1)
4	1	1	1	15	0	210	586	688	47	-1	
5	1	1	1	15	1	210	590	19	40	41.597157	(i
5	1	1	1	15	2	258	595	9	14	27.192616	@
5	1	1	1	15	3	289	591	24	38	39.794800	9)
5	1	1	1	15	4	376	590	46	19	62.151146	(io
5	1	1	1	15	5	444	586	67	47	5.868692	o)f1
5	1	1	1	15	6	540	595	9	14	16.571827	2
5	1	1	1	15	7	570	591	41	18	54.684525	of
5	1	1	1	15	8	681	591	25	18	47.356625	yt
5	1	1	1	15	9	731	595	9	14	11.033125	o
5	1	1	1	15	10	762	591	59	38	45.849510	opi
5	1	1	1	15	11	891	591	7	38	90.609268	]
4	1	1	1	16	0	103	611	747	50	-1	
5	1	1	1	16	1	103	626	29	16	2.289791	故
5	1	1	1	16	2	132	617	11	44	85.089600	Q
5	1	1	1	16	3	156	621	26	21	82.910667	AQ
5	1	1	1	16	4	192	633	9	5	67.458076	=
5	1	1	1	16	5	210	627	25	30	67.458076	|
5	1	1	1	16	6	259	627	6	15	96.560112	1
5	1	1	1	16	7	289	628	9	14	59.541679	0
5	1	1	1	16	8	312	621	23	36	0.000000	Po
5	1	1	1	16	9	343	628	23	14	0.000000	AP
5	1	1	1	16	10	376	611	14	46	50.305054	|t
5	1	1	1	16	11	414	627	6	15	69.174568	1
5	1	1	1	16	12	444	628	72	29	0.000000	O)=|4
5	1	1	1	16	13	540	627	5	15	73.836502	1
5	1	1	1	16	14	570	628	9	14	73.836502	0
5	1	1	1	16	15	636	628	5	14	96.363831	1
5	1	1	1	16	16	701	627	97	31	20.749578	110=|
5	1	1	1	16	17	845	628	5	14	93.192024	1
4	1	1	1	17	0	210	627	687	58	-1	
5	1	1	1	17	1	210	659	21	20	36.611439	(o
5	1	1	1	17	2	258	660	9	14	85.166420	0
5	1	1	1	17	3	291	659	21	20	81.811234	4)
5	1	1	1	17	4	376	659	46	20	46.072083	loa
5	1	1	1	17	5	446	627	22	57	35.790787	at)
5	1	1	1	17	6	490	659	23	20	32.470558	lo
5	1	1	1	17	7	540	660	8	14	16.018200	a
5	1	1	1	17	8	571	631	32	48	35.793243	ab
5	1	1	1	17	9	666	660	16	19	96.935066	2
5	1	1	1	17	10	681	650	21	35	87.535240	人
5	1	1	1	17	11	701	660	8	14	88.892418	o
5	1	1	1	17	12	732	660	8	14	91.990417	0
5	1	1	1	17	13	764	659	19	20	79.370026	1)
5	1	1	1	17	14	806	659	9	20	78.925499	\
5	1	1	1	17	15	875	631	22	48	5.731525	"
4	1	1	1	18	0	103	698	83	15	-1	
5	1	1	1	18	1	103	698	83	15	85.410942	故
5	1	1	1	18	2	129	687	19	35	90.838272	选
5	1	1	1	18	3	147	698	39	15	48.010334	(B)。
4	1	1	1	19	0	111	730	811	28	-1	
5	1	1	1	19	1	111	739	25	13	58.464996	(7)
5	1	1	1	19	2	150	738	22	15	92.200905	设
5	1	1	1	19	3	171	726	31	37	96.471306	随机
5	1	1	1	19	4	204	726	38	37	93.172157	变量
5	1	1	1	19	5	241	726	19	37	9.572563	，X
5	1	1	1	19	6	278	738	6	15	93.270920	与
5	1	1	1	19	7	292	739	10	14	91.251991	Y
5	1	1	1	19	8	309	738	71	15	96.505997	相互
5	1	1	1	19	9	349	726	36	37	92.585960	独立
5	1	1	1	19	10	384	726	13	37	90.231888	，
5	1	1	1	19	11	396	738	12	14	70.059067	且
5	1	1	1	19	12	416	738	17	15	34.708027	都
5	1	1	1	19	13	435	738	17	15	93.177361	服
5	1	1	1	19	14	461	739	4	14	96.634422	从
5	1	1	1	19	15	467	738	15	15	93.079277	区
5	1	1	1	19	16	482	739	10	14	71.136482	间
5	1	1	1	19	17	504	726	8	37	64.657547	。
5	1	1	1	19	18	520	738	31	19	86.403603	(0,1
5	1	1	1	19	19	562	739	8	19	91.075150	)
5	1	1	1	19	20	573	738	9	14	90.863785	上
5	1	1	1	19	21	588	738	10	15	96.866676	的
5	1	1	1	19	22	606	738	33	15	96.490875	均匀
5	1	1	1	19	23	641	738	21	15	92.929840	分
5	1	1	1	19	24	670	748	2	4	90.433136	布
5	1	1	1	19	25	675	726	8	37	84.955109	,
5	1	1	1	19	26	694	738	5	15	82.556801	则
5	1	1	1	19	27	722	730	148	24	55.798409	PAX?
5	1	1	1	19	28	782	726	35	37	63.833641	ty?
5	1	1	1	19	29	825	730	45	24	0.000000	stb
5	1	1	1	19	30	917	741	5	13	43.567818	5
4	1	1	1	20	0	111	784	403	27	-1	
5	1	1	1	20	1	111	784	59	25	49.656525	ct
5	1	1	1	20	2	232	799	29	12	59.215771	cay
5	1	1	1	20	3	281	784	9	21	59.416386	+
5	1	1	1	20	4	351	799	30	12	65.797867	cc)
5	1	1	1	20	5	397	785	14	20	67.607964	=
5	1	1	1	20	6	453	799	22	12	41.236298	<p
5	1	1	1	20	7	496	785	18	26	81.022118	=
4	1	1	1	21	0	159	814	353	14	-1	
5	1	1	1	21	1	159	814	9	14	96.193085	4
5	1	1	1	21	2	278	814	9	14	95.622643	2
5	1	1	1	21	3	400	814	9	14	96.603790	8
5	1	1	1	21	4	502	814	10	14	96.103256	4
4	1	1	1	22	0	109	839	108	15	-1	
5	1	1	1	22	1	109	839	64	15	44.906162	【答案
5	1	1	1	22	2	175	829	7	35	49.413483	:
5	1	1	1	22	3	187	840	30	13	81.487785	(D)
4	1	1	1	23	0	521	875	199	22	-1	
5	1	1	1	23	1	521	875	20	21	74.246399	4,
5	1	1	1	23	2	562	878	158	19	46.196129	0<x<1,0<y<1,
4	1	1	1	24	0	109	893	544	19	-1	
5	1	1	1	24	1	109	884	47	35	89.676414	【解析
5	1	1	1	24	2	155	893	18	15	55.307331	】:
5	1	1	1	24	3	190	893	70	15	30.544786	HE,
5	1	1	1	24	4	300	894	37	17	51.090645	f(xy
5	1	1	1	24	5	358	884	19	35	75.494827	)=
5	1	1	1	24	6	387	884	16	35	62.873833	fy
5	1	1	1	24	7	411	884	18	35	77.359505	(x
5	1	1	1	24	8	444	884	14	35	7.779455	fy
5	1	1	1	24	9	466	884	45	35	17.201376	(y=
5	1	1	1	24	10	518	893	5	17	17.201376	4
5	1	1	1	24	11	647	908	6	4	0.000000	.
4	1	1	1	25	0	314	894	349	38	-1	
5	1	1	1	25	1	314	894	5	19	36.194099	Oxy
5	1	1	1	25	2	359	890	17	33	77.924004	)=
5	1	1	1	25	3	387	890	15	33	81.029266	fx
5	1	1	1	25	4	414	890	15	33	78.722855	Ox
5	1	1	1	25	5	439	895	19	19	48.214527	fy
5	1	1	1	25	6	465	894	32	20	37.596230	Cy)
5	1	1	1	25	7	522	911	19	21	92.988213	io,
5	1	1	1	25	8	619	908	44	19	66.064896	te.
4	1	1	1	26	0	107	952	849	27	-1	
5	1	1	1	26	1	107	952	49	22	0.000000	P(x?
5	1	1	1	26	2	165	953	33	21	77.633438	+y?
5	1	1	1	26	3	208	959	20	15	95.866234	<
5	1	1	1	26	4	231	953	7	20	30.759796	分
5	1	1	1	26	5	243	964	8	6	88.009705	=
5	1	1	1	26	6	259	957	26	21	38.497929	[ff
5	1	1	1	26	7	295	959	36	19	50.400085	(xy
5	1	1	1	26	8	339	960	50	19	85.368309	jxdy，
5	1	1	1	26	9	402	957	31	15	87.232758	其
5	1	1	1	26	10	426	948	12	35	88.807495	中
5	1	1	1	26	11	446	958	7	14	88.807495	D
5	1	1	1	26	12	468	957	29	15	92.255417	表示
5	1	1	1	26	13	505	957	34	15	93.211014	单位
5	1	1	1	26	14	545	957	1	15	50.363140	贺
5	1	1	1	26	15	553	957	21	15	72.149406	在
5	1	1	1	26	16	583	963	8	1	96.835716	第
5	1	1	1	26	17	594	957	15	15	95.959030	一
5	1	1	1	26	18	617	957	25	15	95.870743	象限
5	1	1	1	26	19	652	957	7	15	96.896629	的
5	1	1	1	26	20	658	957	21	15	96.385933	部
5	1	1	1	26	21	685	967	3	4	93.299171	分
5	1	1	1	26	22	691	948	16	35	92.125031	，
5	1	1	1	26	23	706	957	10	15	92.151825	被
5	1	1	1	26	24	724	957	9	15	92.244919	积
5	1	1	1	26	25	739	958	9	14	57.155487	函
5	1	1	1	26	26	751	957	32	15	73.017578	数
5	1	1	1	26	27	778	948	30	35	40.263809	是
5	1	1	1	26	28	830	958	14	14	86.946098	1，
5	1	1	1	26	29	859	957	13	15	40.497589	故
5	1	1	1	26	30	874	957	82	15	96.591438	根据
5	1	1	1	26	31	912	948	18	35	88.855087	二
5	1	1	1	26	32	929	948	19	35	92.786751	重
5	1	1	1	26	33	947	948	12	35	92.430969	积
4	1	1	1	27	0	259	987	7	8	-1	
5	1	1	1	27	1	259	987	7	8	70.145775	D
4	1	1	1	28	0	173	1011	247	21	-1	
5	1	1	1	28	1	173	1012	27	20	40.136509	any,
5	1	1	1	28	2	303	1017	5	9	96.724724	2
5	1	1	1	28	3	344	1018	5	8	96.747993	2
5	1	1	1	28	4	410	1011	10	9	27.778931	Ld
4	1	1	1	29	0	102	1014	438	40	-1	
5	1	1	1	29	1	102	1021	15	15	96.914780	分
5	1	1	1	29	2	125	1021	16	15	96.897186	的
5	1	1	1	29	3	145	1021	22	15	95.765305	几何
5	1	1	1	29	4	176	1022	31	14	92.898232	意义
5	1	1	1	29	5	220	1021	7	15	68.684570	，
5	1	1	1	29	6	233	1024	2	11	42.547119	知
5	1	1	1	29	7	258	1014	39	23	68.535393	PAX?
5	1	1	1	29	8	317	1022	24	15	92.363274	+Y
5	1	1	1	29	9	360	1015	42	22	36.765823	31}=
5	1	1	1	29	10	417	1029	16	25	22.254410	不，
5	1	1	1	29	11	446	1023	31	15	86.287361	故
5	1	1	1	29	12	488	1024	5	13	91.409889	选
5	1	1	1	29	13	505	1025	35	12	46.417938	《D)
5	1	1	1	29	14	535	1013	9	34	78.560570	.
4	1	1	1	30	0	152	1075	732	19	-1	
5	1	1	1	30	1	152	1089	2	3	54.669151	，
5	1	1	1	30	2	465	1083	6	8	95.243286	2
5	1	1	1	30	3	616	1092	3	2	0.000000	.
5	1	1	1	30	4	724	1091	2	3	15.937090	.
5	1	1	1	30	5	820	1075	64	19	35.206902	X,-X,
4	1	1	1	31	0	111	1083	852	47	-1	
5	1	1	1	31	1	111	1089	29	13	81.094460	(8)
5	1	1	1	31	2	152	1089	13	14	92.170280	设
5	1	1	1	31	3	178	1090	208	18	24.321400	Xi,Xz,Xs,X4
5	1	1	1	31	4	306	1083	22	31	91.372299	为
5	1	1	1	31	5	327	1083	19	31	93.210968	来
5	1	1	1	31	6	345	1083	16	31	92.357292	自
5	1	1	1	31	7	360	1083	23	31	92.876389	总
5	1	1	1	31	8	382	1083	18	31	74.747513	体
5	1	1	1	31	9	408	1087	53	19	16.051836	N(15
5	1	1	1	31	10	480	1083	24	31	79.779785	)(G
5	1	1	1	31	11	513	1092	11	10	96.649727	>
5	1	1	1	31	12	533	1089	26	20	92.646469	0)
5	1	1	1	31	13	561	1091	7	15	93.164528	的
5	1	1	1	31	14	577	1090	36	16	96.008347	简单
5	1	1	1	31	15	612	1083	36	31	95.394295	随机
5	1	1	1	31	16	655	1091	20	15	89.923164	样本
5	1	1	1	31	17	689	1091	4	14	92.940147	，
5	1	1	1	31	18	694	1091	9	15	91.601639	则
5	1	1	1	31	19	711	1090	26	16	92.432808	统计
5	1	1	1	31	20	744	1091	10	14	91.292770	量
5	1	1	1	31	21	793	1083	79	47	32.707462	mtx,
5	1	1	1	31	22	879	1083	84	47	0.000000	-9"*
4	1	1	1	32	0	820	1114	67	11	-1	
5	1	1	1	32	1	820	1116	5	9	89.687592	3
5	1	1	1	32	2	864	1114	23	11	71.188377	4
4	1	1	1	33	0	111	1150	55	13	-1	
5	1	1	1	33	1	111	1151	4	12	85.560516	€
5	1	1	1	33	2	161	1150	5	13	47.297817	)
4	1	1	1	34	0	111	1189	110	20	-1	
5	1	1	1	34	1	111	1191	31	12	86.574852	(A)
5	1	1	1	34	2	159	1189	62	20	80.530006	N(0,1)
4	1	1	1	35	0	111	1245	80	20	-1	
5	1	1	1	35	1	111	1248	30	13	47.281384	(CB)
5	1	1	1	35	2	155	1245	36	20	88.623108	t(1)
4	1	1	1	36	0	111	1298	99	24	-1	
5	1	1	1	36	1	111	1304	30	13	55.324726	co)
5	1	1	1	36	2	159	1298	51	24	44.302399	#1)
4	1	1	1	37	0	111	1358	107	20	-1	
5	1	1	1	37	1	111	1359	31	13	20.844551	(D>
5	1	1	1	37	2	159	1358	59	20	29.769964	F(1,1)
4	1	1	1	38	0	37	1481	1000	11	-1	
5	1	1	1	38	1	37	1481	26	10	17.130327	CMR
5	1	1	1	38	2	69	1477	36	21	17.130327	ORE:
5	1	1	1	38	3	112	1481	49	10	1.815510	HARI
5	1	1	1	38	4	483	1481	41	11	0.000000	BERR
5	1	1	1	38	5	529	1481	29	11	0.000000	PES
5	1	1	1	38	6	564	1481	27	10	67.668198	LER
5	1	1	1	38	7	913	1481	61	10	0.000000	URBARE:
5	1	1	1	38	8	987	1481	50	10	32.417252	HKD
