level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	3	6	5	789	702	59	44	13.156643	Th
5	1	1	3	6	6	962	706	19	28	67.901794	|
4	1	1	3	7	0	96	736	885	27	-1	
5	1	1	3	7	1	92	732	73	43	60.117119	PP
5	1	1	3	7	2	255	732	61	43	40.652130	lx
5	1	1	3	7	3	435	732	69	43	65.849144	ln
5	1	1	3	7	4	613	732	57	43	34.715466	le
5	1	1	3	7	5	790	732	66	43	36.384998	ln
5	1	1	3	7	6	962	736	19	27	64.927216	|
4	1	1	3	8	0	111	772	554	44	-1	
5	1	1	3	8	1	111	785	26	13	77.529419	CD
5	1	1	3	8	2	154	784	37	19	86.458878	P(X
5	1	1	3	8	3	204	785	36	14	18.184614	=2Y
5	1	1	3	8	4	250	784	62	20	87.337921	)=P(X
5	1	1	3	8	5	323	784	147	20	82.211632	=0Y=0)+P(X
5	1	1	3	8	6	480	785	47	16	37.992443	=2,Y
5	1	1	3	8	7	536	773	61	43	0.000000	=1)=}
5	1	1	3	8	8	609	772	56	44	38.192650	40-4
3	1	1	4	0	0	111	839	384	21	-1	
4	1	1	4	1	0	111	839	384	21	-1	
5	1	1	4	1	1	111	840	25	13	91.719360	(2)
5	1	1	4	1	2	152	839	57	20	90.532356	cov(X
5	1	1	4	1	3	219	839	46	17	68.149437	-Y,Y
5	1	1	4	1	4	274	839	102	21	60.586170	)=cov(X,Y
5	1	1	4	1	5	386	839	109	21	56.492401	)-cov(Y,Y
5	1	1	4	1	6	484	835	13	30	88.956703	)
3	1	1	5	0	0	105	885	857	100	-1	
4	1	1	5	1	0	451	885	511	15	-1	
5	1	1	5	1	1	451	885	9	14	88.554520	2
5	1	1	5	1	2	505	892	5	8	37.350037	v2
5	1	1	5	1	3	644	885	41	15	90.742355	2_5
5	1	1	5	1	4	784	892	6	8	91.615021	2
5	1	1	5	1	5	917	885	45	14	30.269684	4.5
4	1	1	5	2	0	105	890	857	39	-1	
5	1	1	5	2	1	105	897	80	19	52.989700	cov(X,Y
5	1	1	5	2	2	195	897	63	20	75.216339	)=EXY
5	1	1	5	2	3	269	897	72	16	40.907745	~EXEY,
5	1	1	5	2	4	354	898	30	16	18.001089	tt
5	1	1	5	2	5	399	898	24	14	91.531662	EX
5	1	1	5	2	6	435	898	64	31	69.533058	-3,EX
5	1	1	5	2	7	520	898	55	17	80.120094	=1,EY
5	1	1	5	2	8	585	898	55	17	39.513275	=1,EY"
5	1	1	5	2	9	659	903	10	5	6.699715	=
5	1	1	5	2	10	675	898	50	31	6.699715	DX
5	1	1	5	2	11	737	898	41	14	56.676659	-EX
5	1	1	5	2	12	798	896	47	19	41.333260	-(EX
5	1	1	5	2	13	856	890	71	39	0.000000	jx-;
5	1	1	5	2	14	936	903	26	26	8.241796	==
4	1	1	5	3	0	293	941	158	14	-1	
5	1	1	5	3	1	293	941	9	14	89.887085	5
5	1	1	5	3	2	354	941	10	14	75.825958	2
5	1	1	5	3	3	442	941	9	14	96.992699	2
4	1	1	5	4	0	107	945	346	27	-1	
5	1	1	5	4	1	107	956	25	14	88.932327	DY
5	1	1	5	4	2	143	949	105	22	60.586872	=EY?-(EY
5	1	1	5	4	3	260	945	6	27	64.785370	f
5	1	1	5	4	4	276	955	96	15	35.166962	=2-1=",
5	1	1	5	4	5	379	956	36	14	50.894478	exy
5	1	1	5	4	6	425	960	11	5	96.608307	=
5	1	1	5	4	7	441	959	12	2	33.216705	和
4	1	1	5	5	0	293	971	158	14	-1	
5	1	1	5	5	1	293	971	9	14	72.334915	3
5	1	1	5	5	2	355	971	9	14	72.334915	3
5	1	1	5	5	3	442	971	9	14	96.913902	3
3	1	1	6	0	0	102	997	666	45	-1	
4	1	1	6	1	0	102	997	666	45	-1	
5	1	1	6	1	1	102	1009	38	15	96.108223	所
5	1	1	6	1	2	129	1003	20	30	93.240471	以
5	1	1	6	1	3	161	1009	81	19	87.889221	，cov(X,Y
5	1	1	6	1	4	251	1009	134	20	80.375000	)=0，cov(Y,Y
5	1	1	6	1	5	394	1010	50	19	88.259888	)=DY
5	1	1	6	1	6	456	997	36	45	81.304192	-2，
5	1	1	6	1	7	511	1010	55	20	91.081696	cov(X
5	1	1	6	1	8	576	1011	46	16	87.665466	-YY
5	1	1	6	1	9	631	997	60	45	22.055025	yet.
5	1	1	6	1	10	700	1008	25	21	51.543251	Pry
5	1	1	6	1	11	735	1010	33	15	81.226791	=0.
3	1	1	7	0	0	111	1052	185	16	-1	
4	1	1	7	1	0	111	1052	185	16	-1	
5	1	1	7	1	1	111	1054	36	12	91.131424	(23)
5	1	1	7	1	2	159	1052	74	16	34.653709	CARLIE
5	1	1	7	1	3	251	1054	17	12	63.114716	10
5	1	1	7	1	4	276	1048	20	29	51.556007	47)
3	1	1	8	0	0	102	1092	799	20	-1	
4	1	1	8	1	0	102	1092	799	20	-1	
5	1	1	8	1	1	102	1093	25	15	92.030518	设
5	1	1	8	1	2	126	1083	25	35	96.680649	随机
5	1	1	8	1	3	159	1083	36	35	60.735405	变量
5	1	1	8	1	4	201	1093	12	14	32.749153	X
5	1	1	8	1	5	224	1093	13	15	88.484550	和
5	1	1	8	1	6	244	1093	8	14	88.484550	Y
5	1	1	8	1	7	264	1093	38	15	96.105827	相互
5	1	1	8	1	8	311	1093	21	14	92.781937	独立
5	1	1	8	1	9	336	1083	14	35	91.930847	，
5	1	1	8	1	10	349	1093	10	14	85.556335	目
5	1	1	8	1	11	367	1093	18	15	93.006310	均
5	1	1	8	1	12	386	1093	8	15	88.835236	服
5	1	1	8	1	13	402	1093	8	15	96.778778	从
5	1	1	8	1	14	412	1093	49	15	96.885674	参数
5	1	1	8	1	15	458	1083	19	35	93.041496	为
5	1	1	8	1	16	476	1083	7	35	56.387783	。
5	1	1	8	1	17	491	1093	5	14	96.510902	1
5	1	1	8	1	18	504	1093	13	15	96.799385	的
5	1	1	8	1	19	519	1093	71	15	96.719833	指数
5	1	1	8	1	20	561	1083	23	35	93.253685	分
5	1	1	8	1	21	583	1083	21	35	92.794006	布
5	1	1	8	1	22	603	1083	12	35	70.867249	，
5	1	1	8	1	23	617	1093	13	15	70.867249	V
5	1	1	8	1	24	642	1098	7	5	93.300415	=
5	1	1	8	1	25	656	1092	82	20	81.813240	min(X,Y
5	1	1	8	1	26	746	1093	23	19	89.517494	)U
5	1	1	8	1	27	782	1092	119	20	61.233387	=max(X,Y
5	1	1	8	1	28	885	1083	18	35	61.233387	).
3	1	1	9	0	0	102	1136	253	16	-1	
4	1	1	9	1	0	102	1136	253	16	-1	
5	1	1	9	1	1	102	1137	15	15	93.094795	求
5	1	1	9	1	2	128	1138	29	13	44.087349	〈1)
5	1	1	9	1	3	172	1137	27	15	95.102287	随机
5	1	1	9	1	4	207	1127	34	35	89.410980	变量
5	1	1	9	1	5	245	1138	12	14	89.410980	V
5	1	1	9	1	6	270	1137	12	15	96.849106	的
5	1	1	9	1	7	290	1127	34	35	54.425774	概率
5	1	1	9	1	8	323	1136	26	16	91.929558	密度
5	1	1	9	1	9	353	1144	2	8	87.662506	;
3	1	1	10	0	0	37	1177	1000	315	-1	
4	1	1	10	1	0	130	1177	133	20	-1	
5	1	1	10	1	1	130	1178	27	13	95.915001	(2)
5	1	1	10	1	2	173	1177	36	20	81.329773	EWU
5	1	1	10	1	3	221	1177	25	15	2.414236	+V
5	1	1	10	1	4	255	1179	8	18	2.414236	小
4	1	1	10	2	0	109	1221	64	15	-1	
5	1	1	10	2	1	109	1221	51	15	92.183632	【解析
5	1	1	10	2	2	171	1229	2	6	0.000000	】:
4	1	1	10	3	0	627	1255	55	18	-1	
5	1	1	10	3	1	627	1255	55	18	52.239182	人
4	1	1	10	4	0	111	1263	766	34	-1	
5	1	1	10	4	1	111	1277	26	13	47.033428	cy
5	1	1	10	4	2	154	1276	9	14	19.777832	X
5	1	1	10	4	3	180	1276	26	15	79.888672	概率
5	1	1	10	4	4	214	1276	40	15	39.921719	密度
5	1	1	10	4	5	254	1259	16	42	87.488655	为
5	1	1	10	4	6	276	1267	84	28	6.932411	『(X)=
5	1	1	10	4	7	345	1259	17	42	13.039589	1
5	1	1	10	4	8	379	1275	2	5	75.901291	，
5	1	1	10	4	9	405	1259	28	42	8.597965	~7
5	1	1	10	4	10	422	1263	116	34	0.000000	smn
5	1	1	10	4	11	555	1263	84	32	0.000000	E(xy={
5	1	1	10	4	12	687	1275	2	5	60.436031	，
5	1	1	10	4	13	723	1263	29	34	43.661922	29
5	1	1	10	4	14	768	1275	11	16	87.979393	x
5	1	1	10	4	15	792	1278	12	15	93.108398	和
5	1	1	10	4	16	809	1277	10	14	86.637627	Y
5	1	1	10	4	17	834	1279	9	15	80.493469	同
5	1	1	10	4	18	852	1278	17	15	95.487122	分
5	1	1	10	4	19	870	1280	7	13	43.904106	机
4	1	1	10	5	0	346	1291	402	24	-1	
5	1	1	10	5	1	346	1295	27	20	72.111237	[0，
5	1	1	10	5	2	406	1291	45	18	74.398529	He.
5	1	1	10	5	3	627	1295	5	20	19.603148	[
5	1	1	10	5	4	654	1295	14	16	86.519188	0，
5	1	1	10	5	5	713	1291	35	17	92.631363	其
5	1	1	10	5	6	739	1287	12	32	92.025642	它
4	1	1	10	6	0	104	1339	705	27	-1	
5	1	1	10	6	1	104	1347	31	16	90.472038	由
5	1	1	10	6	2	124	1335	15	39	74.695290	V
5	1	1	10	6	3	148	1348	43	15	81.306664	=min
5	1	1	10	6	4	198	1346	64	20	27.778355	(X,Y).
5	1	1	10	6	5	281	1349	17	17	89.000893	Fy
5	1	1	10	6	6	307	1339	84	27	32.586975	(v)=Py
5	1	1	10	6	7	401	1339	303	27	23.125601	<vj=Pfmin(XY)<sv}=1-P{X
5	1	1	10	6	8	715	1340	94	26	54.049755	>vY>v}，
4	1	1	10	7	0	37	1481	1000	11	-1	
5	1	1	10	7	1	37	1481	27	10	17.130327	CMR
5	1	1	10	7	2	69	1477	36	21	17.130327	ORE:
5	1	1	10	7	3	112	1481	49	10	1.815510	HARI
5	1	1	10	7	4	483	1481	41	11	0.000000	BERR
5	1	1	10	7	5	529	1481	29	11	0.000000	PES
5	1	1	10	7	6	564	1481	27	10	67.668198	LER
5	1	1	10	7	7	913	1481	61	10	0.000000	URBARE:
5	1	1	10	7	8	987	1481	50	10	32.417252	HKD
