level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	18	1	111	613	36	13	44.500946	CAT)
5	1	1	1	18	2	157	612	23	15	33.443012	(本
5	1	1	1	18	3	187	612	21	15	91.103111	题
5	1	1	1	18	4	216	613	14	14	95.097435	满分
5	1	1	1	18	5	249	614	16	12	70.269737	“10
5	1	1	1	18	6	272	613	23	14	93.293602	分
5	1	1	1	18	7	292	602	8	35	65.789017	)
5	1	1	1	18	8	312	612	19	15	65.789017	某
5	1	1	1	18	9	340	617	3	6	40.051102	企
5	1	1	1	18	10	345	612	18	15	93.304092	业
5	1	1	1	18	11	365	612	14	15	96.745827	为
5	1	1	1	18	12	383	612	45	15	92.979752	生产
5	1	1	1	18	13	419	602	17	35	77.039902	甲
5	1	1	1	18	14	435	602	12	35	88.764122	、
5	1	1	1	18	15	446	614	9	12	92.010117	乙
5	1	1	1	18	16	463	612	17	15	94.438560	两
5	1	1	1	18	17	481	612	18	15	96.760674	种
5	1	1	1	18	18	501	612	13	15	96.908257	型
5	1	1	1	18	19	516	612	16	15	94.297005	号
5	1	1	1	18	20	534	615	15	12	96.750481	的
5	1	1	1	18	21	548	612	31	15	93.175079	产品
5	1	1	1	18	22	592	612	5	15	93.153770	，
5	1	1	1	18	23	597	613	10	14	93.127991	投
5	1	1	1	18	24	614	612	18	15	96.985542	入
5	1	1	1	18	25	635	612	15	15	96.813904	的
5	1	1	1	18	26	655	612	70	15	88.659149	固定
5	1	1	1	18	27	682	602	18	35	95.386780	成
5	1	1	1	18	28	699	602	17	35	96.499359	本
5	1	1	1	18	29	715	602	14	35	96.541588	为
5	1	1	1	18	30	787	613	44	13	57.187897	10000〈
5	1	1	1	18	31	841	613	48	14	80.141579	万
5	1	1	1	18	32	874	602	14	35	93.271027	元
5	1	1	1	18	33	888	602	9	35	82.348175	)
5	1	1	1	18	34	903	612	16	14	82.348175	，
5	1	1	1	18	35	920	612	21	15	91.585724	设
5	1	1	1	18	36	940	602	16	35	95.964996	该
5	1	1	1	18	37	955	612	9	15	92.496780	企
4	1	1	1	19	0	102	655	863	17	-1	
5	1	1	1	19	1	102	655	15	14	91.505310	业
5	1	1	1	19	2	122	655	44	15	96.472023	生产
5	1	1	1	19	3	171	656	30	13	50.455494	甲乙
5	1	1	1	19	4	209	655	19	15	80.293625	两
5	1	1	1	19	5	237	655	8	14	93.113152	种
5	1	1	1	19	6	244	645	31	35	96.266464	产品
5	1	1	1	19	7	277	655	8	15	96.476379	的
5	1	1	1	19	8	292	655	27	15	96.473877	产量
5	1	1	1	19	9	327	655	21	15	93.061188	分
5	1	1	1	19	10	348	655	22	15	91.576241	别
5	1	1	1	19	11	369	645	18	35	93.163704	为
5	1	1	1	19	12	386	645	12	35	72.230286	。
5	1	1	1	19	13	408	659	8	10	54.116474	x
5	1	1	1	19	14	426	655	32	15	49.039436	CER
5	1	1	1	19	15	468	655	15	15	53.561470	A
5	1	1	1	19	16	494	656	4	13	55.254597	Cy
5	1	1	1	19	17	531	655	14	17	92.745499	件
5	1	1	1	19	18	544	645	9	35	76.968452	)
5	1	1	1	19	19	559	665	1	4	76.968452	，
5	1	1	1	19	20	572	655	12	14	87.994080	且
5	1	1	1	19	21	590	655	38	15	92.182388	国定
5	1	1	1	19	22	636	655	9	15	96.689507	两
5	1	1	1	19	23	653	655	8	15	96.644524	种
5	1	1	1	19	24	660	645	32	35	96.172867	产品
5	1	1	1	19	25	695	655	7	15	96.734123	的
5	1	1	1	19	26	710	655	36	15	96.560455	边际
5	1	1	1	19	27	745	645	16	35	96.857460	成
5	1	1	1	19	28	760	655	10	15	95.361412	本
5	1	1	1	19	29	778	655	16	15	93.221634	分
5	1	1	1	19	30	798	655	5	15	29.369726	别
5	1	1	1	19	31	811	655	9	15	28.139858	为
5	1	1	1	19	32	858	656	33	15	0.000000	20+
5	1	1	1	19	33	925	658	40	14	93.568748	(万
5	1	1	1	19	34	953	647	17	35	96.875702	元
4	1	1	1	20	0	101	712	208	18	-1	
5	1	1	1	20	1	101	712	14	15	82.500191	/
5	1	1	1	20	2	117	712	14	15	91.421944	件
5	1	1	1	20	3	129	702	8	35	91.570175	)
5	1	1	1	20	4	151	712	5	15	95.981453	与
5	1	1	1	20	5	168	712	41	18	84.952980	6+y
5	1	1	1	20	6	222	713	40	14	92.179207	(万
5	1	1	1	20	7	254	702	12	35	93.216499	元
5	1	1	1	20	8	270	712	16	15	67.087845	MED
5	1	1	1	20	9	304	713	5	13	85.958092	。
4	1	1	1	21	0	103	768	429	19	-1	
5	1	1	1	21	1	103	770	14	13	80.531387	1)
5	1	1	1	21	2	128	769	129	16	93.137924	求生
5	1	1	1	21	3	167	762	20	32	91.508949	产
5	1	1	1	21	4	187	762	16	32	86.890793	甲
5	1	1	1	21	5	203	762	16	32	92.645866	乙
5	1	1	1	21	6	219	762	18	32	96.569656	两
5	1	1	1	21	7	237	762	16	32	95.786026	种
5	1	1	1	21	8	264	769	23	15	96.691498	产品
5	1	1	1	21	9	289	772	10	12	96.652451	的
5	1	1	1	21	10	303	769	8	15	96.818520	总
5	1	1	1	21	11	321	769	7	15	96.222992	成
5	1	1	1	21	12	337	769	8	16	96.874702	本
5	1	1	1	21	13	353	762	48	32	39.250835	函数
5	1	1	1	21	14	419	768	113	19	21.620461	CUx,y)(
5	1	1	1	21	15	495	762	20	32	92.618408	万
5	1	1	1	21	16	515	762	12	32	93.196716	元
5	1	1	1	21	17	527	762	8	32	92.982147	)
4	1	1	1	22	0	102	812	663	15	-1	
5	1	1	1	22	1	102	813	15	13	91.418968	2)
5	1	1	1	22	2	129	812	81	15	91.418968	当
5	1	1	1	22	3	150	802	18	35	96.341858	总
5	1	1	1	22	4	168	812	38	15	96.871292	产量
5	1	1	1	22	5	205	802	18	35	96.146484	为
5	1	1	1	22	6	230	814	17	12	90.825218	”50
5	1	1	1	22	7	254	812	38	15	90.825218	件
5	1	1	1	22	8	279	802	14	35	93.191559	时
5	1	1	1	22	9	292	802	21	35	92.580353	，
5	1	1	1	22	10	312	813	7	9	58.606415	甲
5	1	1	1	22	11	329	813	8	13	90.107048	乙
5	1	1	1	22	12	345	812	17	15	55.334869	两
5	1	1	1	22	13	363	812	8	15	96.203087	种
5	1	1	1	22	14	378	812	18	15	95.722519	的
5	1	1	1	22	15	396	802	33	35	96.783356	产量
5	1	1	1	22	16	428	812	20	15	96.976196	各
5	1	1	1	22	17	448	802	16	35	96.446777	为
5	1	1	1	22	18	463	812	8	14	96.921722	多
5	1	1	1	22	19	480	812	31	15	95.994316	少时
5	1	1	1	22	20	513	813	9	14	95.263901	可
5	1	1	1	22	21	528	812	18	15	96.912399	以
5	1	1	1	22	22	548	812	12	15	93.656128	使
5	1	1	1	22	23	563	812	19	15	96.835747	总
5	1	1	1	22	24	583	812	16	15	93.962242	成
5	1	1	1	22	25	601	812	16	15	96.274498	本
5	1	1	1	22	26	626	812	8	15	96.789085	最
5	1	1	1	22	27	636	814	12	11	93.120934	小
5	1	1	1	22	28	647	802	5	35	53.396088	?
5	1	1	1	22	29	664	812	21	15	53.396088	求
5	1	1	1	22	30	693	812	7	15	92.155083	最
5	1	1	1	22	31	703	817	4	6	96.604836	小
5	1	1	1	22	32	714	812	20	15	96.822655	的
5	1	1	1	22	33	734	812	16	15	94.817528	成
5	1	1	1	22	34	753	819	5	5	92.823257	本
5	1	1	1	22	35	762	822	3	4	88.906342	。
4	1	1	1	23	0	102	841	596	16	-1	
5	1	1	1	23	1	102	842	15	13	87.445282	3)
5	1	1	1	23	2	133	841	14	15	87.445282	求
5	1	1	1	23	3	150	841	18	15	96.843864	总
5	1	1	1	23	4	168	841	42	15	96.640923	产量
5	1	1	1	23	5	205	831	18	35	96.796715	为
5	1	1	1	23	6	230	843	17	12	90.144974	”50
5	1	1	1	23	7	259	841	21	16	92.144737	件
5	1	1	1	23	8	279	831	14	35	93.220390	时
5	1	1	1	23	9	292	842	16	14	87.114250	且
5	1	1	1	23	10	310	841	20	15	92.982468	总
5	1	1	1	23	11	329	831	17	35	96.496277	成
5	1	1	1	23	12	345	841	9	16	95.630569	本
5	1	1	1	23	13	360	841	21	15	88.177719	最
5	1	1	1	23	14	383	846	4	6	96.915306	小
5	1	1	1	23	15	395	841	10	15	93.261879	时
5	1	1	1	23	16	413	841	18	15	17.548094	甲
5	1	1	1	23	17	431	844	4	5	92.841553	产
5	1	1	1	23	18	445	841	19	15	91.639809	品
5	1	1	1	23	19	467	844	4	12	96.959099	的
5	1	1	1	23	20	480	841	35	15	96.642654	边际
5	1	1	1	23	21	518	841	18	15	96.745537	成
5	1	1	1	23	22	543	851	2	4	92.968620	本
5	1	1	1	23	23	546	831	14	35	93.137199	，
5	1	1	1	23	24	559	841	13	15	92.922852	并
5	1	1	1	23	25	581	841	26	15	89.457237	解释
5	1	1	1	23	26	614	841	18	15	95.387054	其
5	1	1	1	23	27	631	841	19	15	92.465034	经
5	1	1	1	23	28	649	831	16	35	93.106918	济
5	1	1	1	23	29	664	841	27	15	91.682716	意义
5	1	1	1	23	30	695	851	3	4	91.774345	。
4	1	1	1	24	0	109	872	565	40	-1	
5	1	1	1	24	1	109	869	47	35	92.848167	【解析
5	1	1	1	24	2	155	880	49	13	53.639523	】，1)
5	1	1	1	24	3	218	880	20	14	86.973167	设
5	1	1	1	24	4	238	880	8	14	96.885246	成
5	1	1	1	24	5	253	879	10	16	96.938042	本
5	1	1	1	24	6	266	879	48	16	96.111656	函数
5	1	1	1	24	7	310	869	19	35	65.112305	为
5	1	1	1	24	8	332	869	38	35	37.544373	”C(x,
5	1	1	1	24	9	380	879	12	18	75.373329	y)
5	1	1	1	24	10	406	889	1	5	91.479172	，
5	1	1	1	24	11	420	880	10	14	93.135948	由
5	1	1	1	24	12	439	880	21	14	3.749695	题
5	1	1	1	24	13	462	879	13	16	90.804214	意
5	1	1	1	24	14	474	869	12	35	92.515190	有
5	1	1	1	24	15	485	887	3	6	37.863052	:
5	1	1	1	24	16	516	876	48	23	0.000000	C(x
5	1	1	1	24	17	572	872	102	40	56.745079	y)=20+%,
4	1	1	1	25	0	357	935	17	20	-1	
5	1	1	1	25	1	357	935	17	20	5.213528	”
4	1	1	1	26	0	102	953	350	32	-1	
5	1	1	1	26	1	102	953	15	14	93.185555	对
5	1	1	1	26	2	125	957	8	9	91.637596	x
5	1	1	1	26	3	140	953	55	15	96.663475	积分
5	1	1	1	26	4	186	947	17	30	91.075241	得
5	1	1	1	26	5	203	947	10	30	82.226456	，
5	1	1	1	26	6	219	954	60	19	82.987213	C(x,y)
5	1	1	1	26	7	288	955	46	14	90.402512	=20x
5	1	1	1	26	8	342	954	36	31	0.000000	证
5	1	1	1	26	9	386	954	66	18	71.414680	+D(y)，
4	1	1	1	27	0	102	1018	354	27	-1	
5	1	1	1	27	1	102	1024	25	14	94.006081	再
5	1	1	1	27	2	129	1023	5	15	93.063499	对
5	1	1	1	27	3	144	1028	8	12	52.008011	y
5	1	1	1	27	4	168	1023	20	15	52.008011	求
5	1	1	1	27	5	193	1023	8	15	47.058109	屋
5	1	1	1	27	6	205	1025	9	13	93.207893	有
5	1	1	1	27	7	213	1014	17	35	83.034599	，
5	1	1	1	27	8	238	1025	20	20	78.333961	Cy
5	1	1	1	27	9	268	1018	43	25	65.298576	(x,y)
5	1	1	1	27	10	325	1025	21	14	56.463921	=D
5	1	1	1	27	11	358	1022	24	21	73.402260	(y)
5	1	1	1	27	12	391	1023	65	20	54.967274	=6+y，
4	1	1	1	28	0	102	1066	312	44	-1	
5	1	1	1	28	1	102	1077	32	15	94.574707	再
5	1	1	1	28	2	125	1062	13	40	73.303116	对
5	1	1	1	28	3	144	1082	8	12	76.061638	y
5	1	1	1	28	4	159	1077	55	15	95.890495	积分
5	1	1	1	28	5	203	1062	13	40	91.869377	有
5	1	1	1	28	6	215	1062	16	40	74.359642	，
5	1	1	1	28	7	240	1079	41	18	74.359642	D(y)
5	1	1	1	28	8	290	1079	36	18	90.960823	=6y
5	1	1	1	28	9	334	1066	26	44	6.900177	有
5	1	1	1	28	10	366	1074	48	23	69.346565	yte
4	1	1	1	29	0	301	1132	93	21	-1	
5	1	1	1	29	1	301	1132	16	21	58.089630	x
5	1	1	1	29	2	388	1139	6	14	92.192101	1
4	1	1	1	30	0	102	1145	349	25	-1	
5	1	1	1	30	1	102	1150	38	15	0.000000	Hith,
5	1	1	1	30	2	162	1152	37	18	32.580200	C(x,
5	1	1	1	30	3	206	1152	72	18	32.498741	y)=20x
5	1	1	1	30	4	286	1151	35	9	26.071005	*~
5	1	1	1	30	5	329	1145	91	25	9.342899	+6y+-y'
5	1	1	1	30	6	428	1151	23	15	55.750080	+e
4	1	1	1	31	0	305	1169	91	14	-1	
5	1	1	1	31	1	305	1169	9	14	96.991898	4
5	1	1	1	31	2	387	1169	9	14	96.922081	2
4	1	1	1	32	0	598	1216	81	21	-1	
5	1	1	1	32	1	598	1216	5	8	4.724426	d
5	1	1	1	32	2	674	1223	5	14	92.720741	1
4	1	1	1	33	0	103	1223	675	48	-1	
5	1	1	1	33	1	103	1235	14	14	92.822395	又
5	1	1	1	33	2	127	1234	51	18	45.429146	C(0,0)
5	1	1	1	33	3	190	1234	74	14	89.293579	=10000,
5	1	1	1	33	4	278	1234	15	15	75.161293	i
5	1	1	1	33	5	318	1234	74	14	65.011559	¢=10000,
5	1	1	1	33	6	405	1234	32	16	42.326118	HILL
5	1	1	1	33	7	449	1236	59	18	93.291519	C(x,
5	1	1	1	33	8	495	1224	19	35	92.739677	y)
5	1	1	1	33	9	518	1236	46	15	90.269287	=20x
5	1	1	1	33	10	571	1223	24	48	5.449314	+e
5	1	1	1	33	11	615	1227	90	40	0.944958	Heyy?
5	1	1	1	33	12	715	1235	63	16	79.638908	+10000
4	1	1	1	34	0	591	1254	10	13	-1	
5	1	1	1	34	1	591	1254	10	13	96.220016	4
4	1	1	1	35	0	102	1304	555	19	-1	
5	1	1	1	35	1	102	1305	15	13	75.500656	2)
5	1	1	1	35	2	128	1304	15	15	65.296814	#
5	1	1	1	35	3	154	1309	9	10	0.000000	x
5	1	1	1	35	4	170	1304	25	19	0.000000	ty
5	1	1	1	35	5	203	1305	42	14	38.376778	=50.
5	1	1	1	35	6	259	1304	13	15	28.279976	SU
5	1	1	1	35	7	285	1309	8	14	82.441444	y
5	1	1	1	35	8	302	1305	82	18	74.951607	=50-x(0
5	1	1	1	35	9	392	1304	25	15	89.600540	<x
5	1	1	1	35	10	425	1304	53	19	83.440697	$50),
5	1	1	1	35	11	490	1304	139	16	5.176554	RABRARBH,
5	1	1	1	35	12	643	1304	14	15	53.648369	7
4	1	1	1	36	0	37	1481	1000	11	-1	
5	1	1	1	36	1	37	1481	26	10	17.130327	CMR
5	1	1	1	36	2	69	1477	36	21	17.130327	ORE:
5	1	1	1	36	3	112	1481	49	10	1.815510	HARI
5	1	1	1	36	4	483	1481	41	10	0.000000	BERR
5	1	1	1	36	5	529	1481	29	11	0.000000	PES
5	1	1	1	36	6	564	1481	27	10	67.668198	LER
5	1	1	1	36	7	913	1481	61	10	0.000000	URBARE:
5	1	1	1	36	8	987	1481	50	10	32.417252	HKD
