level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	16	2	136	645	14	34	93.296455	得
5	1	1	1	16	3	155	655	8	14	93.209984	B
5	1	1	1	16	4	171	653	122	16	53.111099	矩阵
5	1	1	1	16	5	211	645	18	34	96.433647	的
5	1	1	1	16	6	228	653	37	16	92.998398	特征
5	1	1	1	16	7	264	645	20	34	92.158119	值
5	1	1	1	16	8	283	645	26	34	61.506809	为
5	1	1	1	16	9	327	655	13	18	58.689934	)
5	1	1	1	16	10	350	655	50	18	41.313095	=0;)2
5	1	1	1	16	11	410	655	51	18	7.802992	=2s25
5	1	1	1	16	12	470	656	26	15	88.219086	=6
4	1	1	1	17	0	621	708	5	15	-1	
5	1	1	1	17	1	621	708	5	15	96.759872	1
4	1	1	1	18	0	111	738	515	20	-1	
5	1	1	1	18	1	111	738	32	15	96.913605	对
5	1	1	1	18	2	132	731	14	34	94.988319	于
5	1	1	1	18	3	164	740	2	18	91.368637	为
5	1	1	1	18	4	177	738	93	20	91.368637	=0,
5	1	1	1	18	5	219	731	20	34	92.335846	解
5	1	1	1	18	6	238	738	31	20	54.191101	(NE
5	1	1	1	18	7	279	740	24	15	69.954903	-B
5	1	1	1	18	8	312	739	20	19	89.429131	)X
5	1	1	1	18	9	343	740	24	15	92.160622	=0
5	1	1	1	18	10	372	740	22	16	90.017525	得
5	1	1	1	18	11	396	740	15	15	96.915565	对
5	1	1	1	18	12	412	740	8	14	96.849342	应
5	1	1	1	18	13	427	740	18	16	96.892166	的
5	1	1	1	18	14	446	740	35	16	96.874268	特征
5	1	1	1	18	15	490	740	8	15	93.244949	向
5	1	1	1	18	16	507	740	11	15	20.903355	量
5	1	1	1	18	17	524	748	3	6	84.023109	为
5	1	1	1	18	18	534	731	11	34	84.325531	:
5	1	1	1	18	19	563	739	15	17	15.729923	mi
5	1	1	1	18	20	588	745	11	5	54.653301	=|
5	1	1	1	18	21	621	740	5	14	69.397148	1
4	1	1	1	19	0	606	772	36	20	-1	
5	1	1	1	19	1	606	772	36	20	37.117203	1
4	1	1	1	20	0	628	821	5	14	-1	
5	1	1	1	20	1	628	821	5	14	96.832481	1
4	1	1	1	21	0	111	850	530	22	-1	
5	1	1	1	21	1	111	852	31	14	96.989082	对
5	1	1	1	21	2	133	845	14	32	89.574982	于
5	1	1	1	21	3	154	851	15	20	38.434364	)
5	1	1	1	21	4	179	851	97	20	91.164902	=2,
5	1	1	1	21	5	221	845	20	32	92.191383	解
5	1	1	1	21	6	241	851	34	20	12.405519	(7)2E
5	1	1	1	21	7	284	853	25	14	87.417969	-B
5	1	1	1	21	8	318	852	19	20	92.846794	)X
5	1	1	1	21	9	347	858	10	5	63.276539	=
5	1	1	1	21	10	363	853	9	15	63.276539	0
5	1	1	1	21	11	379	853	20	16	91.232162	得
5	1	1	1	21	12	401	854	8	15	96.974907	对
5	1	1	1	21	13	415	853	20	16	94.868423	应
5	1	1	1	21	14	438	856	4	13	96.810020	的
5	1	1	1	21	15	451	853	34	16	96.838936	特征
5	1	1	1	21	16	485	854	18	15	96.988335	向
5	1	1	1	21	17	512	853	11	16	38.281685	最
5	1	1	1	21	18	530	861	3	7	93.067535	为
5	1	1	1	21	19	541	845	10	32	58.940067	，
5	1	1	1	21	20	569	850	17	20	0.000000	nm:
5	1	1	1	21	21	596	858	11	5	7.399654	=|
5	1	1	1	21	22	623	853	18	14	7.399654	-1
4	1	1	1	22	0	613	885	23	21	-1	
5	1	1	1	22	1	613	885	23	21	56.036034	\o
4	1	1	1	23	0	621	928	24	19	-1	
5	1	1	1	23	1	621	928	24	19	48.352272	ca
4	1	1	1	24	0	111	948	533	48	-1	
5	1	1	1	24	1	111	965	32	15	96.988892	对
5	1	1	1	24	2	133	957	14	32	90.998383	于
5	1	1	1	24	3	154	965	15	18	82.283295	)
5	1	1	1	24	4	178	963	51	19	92.680168	=6,
5	1	1	1	24	5	219	957	18	32	89.966194	解
5	1	1	1	24	6	237	963	36	20	44.234310	()aE
5	1	1	1	24	7	281	964	55	19	52.449913	—B)X
5	1	1	1	24	8	346	965	24	15	74.353783	=O
5	1	1	1	24	9	381	967	10	15	72.230103	得
5	1	1	1	24	10	397	967	18	15	96.769104	对
5	1	1	1	24	11	417	967	16	15	96.774826	应
5	1	1	1	24	12	436	970	5	12	96.931824	的
5	1	1	1	24	13	451	967	34	15	96.610916	特征
5	1	1	1	24	14	486	967	17	15	96.927498	向
5	1	1	1	24	15	511	967	12	15	58.781982	是
5	1	1	1	24	16	529	975	2	6	92.812431	为
5	1	1	1	24	17	541	957	10	32	43.894104	，
5	1	1	1	24	18	568	963	17	20	80.488792	ms
5	1	1	1	24	19	594	966	32	14	75.278320	=|1
5	1	1	1	24	20	642	948	2	48	83.188187	|
4	1	1	1	25	0	611	997	33	21	-1	
5	1	1	1	25	1	611	997	33	21	76.081604	2)
4	1	1	1	26	0	111	1047	183	20	-1	
5	1	1	1	26	1	111	1047	36	20	38.207890	#67",
5	1	1	1	26	2	186	1047	16	20	38.207890	"5
5	1	1	1	26	3	206	1051	88	15	27.506863	HET
5	1	1	1	26	4	274	1043	23	34	18.467598	AE
4	1	1	1	27	0	192	1097	303	69	-1	
5	1	1	1	27	1	192	1097	19	69	58.229401	|
5	1	1	1	27	2	337	1097	20	69	0.000000	.
5	1	1	1	27	3	479	1097	16	68	83.974602	|
4	1	1	1	28	0	166	1122	295	14	-1	
5	1	1	1	28	1	166	1122	5	14	96.635399	1
5	1	1	1	28	2	311	1122	5	14	96.542999	1
5	1	1	1	28	3	456	1122	5	14	96.758835	1
4	1	1	1	29	0	114	1135	381	14	-1	
5	1	1	1	29	1	110	1128	16	26	48.334862	oa
5	1	1	1	29	2	144	1139	8	6	94.898582	=
5	1	1	1	29	3	170	1141	15	1	89.341850	一
5	1	1	1	29	4	205	1135	6	14	54.950203	1
5	1	1	1	29	5	226	1128	13	26	93.423035	|,
5	1	1	1	29	6	261	1128	21	26	76.498322	4,
5	1	1	1	29	7	289	1139	7	6	9.869881	=
5	1	1	1	29	8	333	1128	50	26	3.983994	]-1]|,
5	1	1	1	29	9	406	1135	7	10	67.644859	4
5	1	1	1	29	10	430	1139	10	6	94.491524	=
5	1	1	1	29	11	454	1141	20	1	89.698547	一
5	1	1	1	29	12	478	1128	17	26	77.719246	|1
4	1	1	1	30	0	127	1143	346	24	-1	
5	1	1	1	30	1	127	1143	57	24	49.459930	Va
5	1	1	1	30	2	270	1143	5	9	52.007427	”
5	1	1	1	30	3	415	1143	58	24	17.623377	Ve
4	1	1	1	31	0	192	1167	305	20	-1	
5	1	1	1	31	1	192	1167	25	20	36.120659	oa
5	1	1	1	31	2	337	1167	22	20	54.942375	\o
5	1	1	1	31	3	479	1167	18	20	73.228935	2
4	1	1	1	32	0	114	1218	137	20	-1	
5	1	1	1	32	1	114	1219	14	15	92.670036	Q
5	1	1	1	32	2	137	1224	10	5	0.000000	=
5	1	1	1	32	3	153	1218	30	20	0.000000	(4,
5	1	1	1	32	4	197	1221	38	17	27.574654	5,05
5	1	1	1	32	5	246	1219	5	19	89.446167	)
4	1	1	1	33	0	111	1289	185	16	-1	
5	1	1	1	33	1	111	1291	36	12	90.754196	(22)
5	1	1	1	33	2	159	1289	74	16	0.000000	CARES
5	1	1	1	33	3	251	1291	17	12	54.370010	10
5	1	1	1	33	4	276	1285	20	29	59.035000	97)
4	1	1	1	34	0	104	1331	389	16	-1	
5	1	1	1	34	1	104	1331	22	15	95.533478	已
5	1	1	1	34	2	128	1334	5	11	93.077629	知
5	1	1	1	34	3	142	1331	26	16	95.139351	随机
5	1	1	1	34	4	176	1322	37	34	93.249718	变量
5	1	1	1	34	5	220	1331	13	14	12.552891	，X
5	1	1	1	34	6	239	1331	17	16	78.200562	,Y
5	1	1	1	34	7	264	1331	30	15	96.946335	以
5	1	1	1	34	8	287	1322	13	34	90.405144	及
5	1	1	1	34	9	306	1331	25	14	89.106766	XY
5	1	1	1	34	10	339	1331	81	15	96.258934	的
5	1	1	1	34	11	361	1322	18	34	92.920624	分
5	1	1	1	34	12	378	1322	20	34	92.688248	布
5	1	1	1	34	13	397	1322	16	34	92.223640	律
5	1	1	1	34	14	412	1322	16	34	90.583702	如
5	1	1	1	34	15	428	1332	9	14	93.262131	下
5	1	1	1	34	16	440	1331	53	15	80.382225	表
5	1	1	1	34	17	459	1322	15	34	91.575500	所
5	1	1	1	34	18	474	1322	13	34	91.795547	示
5	1	1	1	34	19	486	1322	10	34	90.320229	，
4	1	1	1	35	0	37	1481	1000	11	-1	
5	1	1	1	35	1	37	1481	27	10	17.130327	CMR
5	1	1	1	35	2	69	1477	36	21	17.130327	ORE:
5	1	1	1	35	3	112	1481	49	10	1.815510	HARI
5	1	1	1	35	4	483	1481	41	11	0.000000	BERR
5	1	1	1	35	5	529	1481	29	11	0.000000	PES
5	1	1	1	35	6	564	1481	27	10	67.668198	LER
5	1	1	1	35	7	913	1481	61	10	0.000000	URBARE:
5	1	1	1	35	8	987	1481	50	10	32.417252	HKD
