level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	5	11	564	233	32	17	89.801460	AC
5	1	1	1	5	12	604	233	72	16	45.909988	HANS,
5	1	1	1	5	13	698	234	4	15	85.750847	即
5	1	1	1	5	14	721	229	71	19	6.824865	AC=¢,
5	1	1	1	5	15	811	232	102	22	90.890388	P(AC)=0,
5	1	1	1	5	16	930	234	11	14	80.867035	又
4	1	1	1	6	0	107	277	621	45	-1	
5	1	1	1	6	1	107	289	38	15	93.896820	ABC
5	1	1	1	6	2	155	289	58	16	81.108780	CAC,
5	1	1	1	6	3	226	291	14	15	30.036274	#@
5	1	1	1	6	4	252	290	65	18	84.458405	P(ABC
5	1	1	1	6	5	326	290	41	19	90.235237	)=0，
5	1	1	1	6	6	385	291	14	15	92.036041	代
5	1	1	1	6	7	404	291	19	15	96.121132	入
5	1	1	1	6	8	426	291	6	15	92.881523	得
5	1	1	1	6	9	444	284	67	24	84.015182	P(ABC
5	1	1	1	6	10	520	277	45	45	0.000000	>}
5	1	1	1	6	11	579	291	14	15	85.626785	故
5	1	1	1	6	12	603	284	99	26	14.288387	P(ABl5)=
5	1	1	1	6	13	711	277	17	45	14.288387	2
4	1	1	1	7	0	102	331	836	21	-1	
5	1	1	1	7	1	102	341	22	4	24.683899	Sy
5	1	1	1	7	2	136	331	54	16	22.959595	RM:
5	1	1	1	7	3	218	333	54	12	52.311153	15-23
5	1	1	1	7	4	281	331	37	15	93.001945	小
5	1	1	1	7	5	308	321	14	35	0.000000	愿
5	1	1	1	7	6	335	332	2	4	92.204117	，
5	1	1	1	7	7	331	332	15	15	91.217247	共
5	1	1	1	7	8	366	333	17	12	48.312843	”94
5	1	1	1	7	9	395	332	12	14	96.253113	分
5	1	1	1	7	10	411	331	20	15	94.289970	.请
5	1	1	1	7	11	439	331	8	15	96.734810	将
5	1	1	1	7	12	456	331	26	16	92.279274	解答
5	1	1	1	7	13	489	332	10	14	92.354698	写
5	1	1	1	7	14	507	331	9	15	92.178368	在
5	1	1	1	7	15	524	331	9	15	92.819260	答
5	1	1	1	7	16	539	331	21	21	0.000000	忻
5	1	1	1	7	17	571	350	2	2	0.000000	纸
5	1	1	1	7	18	587	331	4	15	51.643673	，
5	1	1	1	7	19	594	331	8	15	92.604073	指
5	1	1	1	7	20	609	331	39	15	92.793037	定位
5	1	1	1	7	21	661	331	2	14	92.221321	置
5	1	1	1	7	22	666	336	4	9	93.159889	上
5	1	1	1	7	23	683	331	161	16	66.441483	.解答
5	1	1	1	7	24	728	321	18	35	93.038101	应
5	1	1	1	7	25	745	321	16	35	93.197708	写
5	1	1	1	7	26	760	321	19	35	95.554008	出
5	1	1	1	7	27	778	321	34	35	88.078720	文字
5	1	1	1	7	28	811	321	18	35	93.295166	说
5	1	1	1	7	29	828	321	14	35	93.213531	明
5	1	1	1	7	30	856	332	4	13	92.583252	、
5	1	1	1	7	31	862	333	9	13	93.113914	证
5	1	1	1	7	32	876	332	10	14	93.052544	明
5	1	1	1	7	33	894	331	18	16	92.256462	过
5	1	1	1	7	34	912	332	9	14	92.815849	程
5	1	1	1	7	35	929	331	9	15	45.097725	或
4	1	1	1	8	0	102	365	79	15	-1	
5	1	1	1	8	1	102	365	66	15	4.776297	Behe
5	1	1	1	8	2	179	376	2	3	77.173828	，
4	1	1	1	9	0	111	393	185	15	-1	
5	1	1	1	9	1	111	394	36	13	88.742813	(15)
5	1	1	1	9	2	159	393	51	15	0.000000	(本题
5	1	1	1	9	3	218	394	7	14	87.433189	满
5	1	1	1	9	4	228	393	5	15	96.242622	分
5	1	1	1	9	5	251	393	45	15	92.277618	10
5	1	1	1	9	6	276	389	15	26	91.192482	分
5	1	1	1	9	7	290	389	9	26	45.563068	)
4	1	1	1	10	0	183	426	93	24	-1	
5	1	1	1	10	1	183	426	13	23	52.723698	ae
5	1	1	1	10	2	207	449	10	1	35.503582	_
5	1	1	1	10	3	231	433	45	9	43.259277	2-2cosx
4	1	1	1	11	0	102	445	177	27	-1	
5	1	1	1	11	1	102	452	32	16	43.323822	计算
5	1	1	1	11	2	144	454	22	14	16.683445	Im
5	1	1	1	11	3	175	445	104	27	34.353756	-9
4	1	1	1	12	0	144	470	84	14	-1	
5	1	1	1	12	1	144	470	25	12	28.849707	x
5	1	1	1	12	2	219	474	9	10	94.957146	x
4	1	1	1	13	0	224	514	355	25	-1	
5	1	1	1	13	1	224	514	20	25	23.658691	e
5	1	1	1	13	2	256	519	67	20	15.836563	ogee
5	1	1	1	13	3	476	514	20	25	68.094139	ee
5	1	1	1	13	4	505	519	8	8	0.000000	2
5	1	1	1	13	5	518	518	36	9	0.000000	Rex
5	1	1	1	13	6	566	526	13	13	49.283485	1
4	1	1	1	14	0	109	532	472	25	-1	
5	1	1	1	14	1	109	537	51	15	93.283241	【解析
5	1	1	1	14	2	171	539	42	14	64.053299	】，lim
5	1	1	1	14	3	222	544	104	13	40.467445	[=
5	1	1	1	14	4	336	539	37	14	19.786472	lim
5	1	1	1	14	5	383	543	9	10	66.287704	&
5	1	1	1	14	6	407	532	22	9	62.827465	7°
5	1	1	1	14	7	443	534	23	19	51.859936	tim
5	1	1	1	14	8	476	544	105	13	48.177776	——,——
4	1	1	1	15	0	192	547	337	27	-1	
5	1	1	1	15	1	192	547	29	26	59.943611	—p
5	1	1	1	15	2	267	560	8	10	93.985985	x
5	1	1	1	15	3	348	547	29	27	0.000000	xp
5	1	1	1	15	4	444	555	26	12	43.668472	xp
5	1	1	1	15	5	520	559	9	11	95.759399	x
4	1	1	1	16	0	364	595	153	22	-1	
5	1	1	1	16	1	364	614	2	3	0.000000	|
5	1	1	1	16	2	394	595	16	21	62.405426	x
5	1	1	1	16	3	419	601	98	15	90.966423	-2+2cosx
4	1	1	1	17	0	344	615	174	20	-1	
5	1	1	1	17	1	344	620	8	5	17.932272	=
5	1	1	1	17	2	360	615	23	14	17.932272	lim
5	1	1	1	17	3	401	611	27	28	94.116600	一
5	1	1	1	17	4	427	611	27	28	48.672428	一
5	1	1	1	17	5	453	622	19	13	58.418961	一
5	1	1	1	17	6	495	611	27	28	58.418961	一
4	1	1	1	18	0	361	627	94	28	-1	
5	1	1	1	18	1	361	627	29	28	21.932358	pp
5	1	1	1	18	2	445	635	10	11	95.907867	x
4	1	1	1	19	0	478	657	183	20	-1	
5	1	1	1	19	1	478	657	8	20	78.081696	(
5	1	1	1	19	2	525	659	5	9	96.464020	2
5	1	1	1	19	3	569	659	5	9	96.316284	4
5	1	1	1	19	4	654	658	7	13	50.265423	)
4	1	1	1	20	0	394	668	267	31	-1	
5	1	1	1	20	1	394	673	16	19	49.820103	x?
5	1	1	1	20	2	419	668	105	24	38.549923	-2+2/1-%
5	1	1	1	20	3	540	668	27	20	46.655216	+%
5	1	1	1	20	4	584	673	77	26	22.573284	+0(x")
5	1	1	1	20	5	656	669	9	34	93.118828	|
4	1	1	1	21	0	364	693	385	21	-1	
5	1	1	1	21	1	364	710	2	2	0.000000	_
5	1	1	1	21	2	478	694	50	20	65.052727	2
5	1	1	1	21	3	558	694	16	15	86.844795	4!
5	1	1	1	21	4	656	693	4	17	84.049294	)
5	1	1	1	21	5	744	709	5	4	54.698975	.
4	1	1	1	22	0	344	708	418	21	-1	
5	1	1	1	22	1	344	716	9	5	50.981102	=
5	1	1	1	22	2	360	710	23	15	50.981102	lim
5	1	1	1	22	3	391	708	371	21	8.908644	——.———
5	1	1	1	22	4	663	704	23	29	55.885792	(8
5	1	1	1	22	5	700	704	46	29	55.383537	iat
5	1	1	1	22	6	753	704	13	29	88.278572	)
4	1	1	1	23	0	361	727	165	15	-1	
5	1	1	1	23	1	361	727	26	11	7.086239	op
5	1	1	1	23	2	517	731	9	11	17.720566	z
4	1	1	1	24	0	393	751	17	21	-1	
5	1	1	1	24	1	393	751	17	21	76.426620	x!
4	1	1	1	25	0	392	766	91	23	-1	
5	1	1	1	25	1	392	776	22	2	92.336044	一
5	1	1	1	25	2	422	762	50	31	34.998055	+o(x2z
5	1	1	1	25	3	479	770	4	19	19.481182	)
4	1	1	1	26	0	342	784	144	34	-1	
5	1	1	1	26	1	342	795	40	15	89.895653	=lim
5	1	1	1	26	2	386	784	100	34	37.720718	12_____
4	1	1	1	27	0	356	808	80	28	-1	
5	1	1	1	27	1	356	808	27	28	41.593369	“=
5	1	1	1	27	2	426	816	10	11	94.957634	x
4	1	1	1	28	0	342	840	38	24	-1	
5	1	1	1	28	1	342	840	38	24	44.374386	at
4	1	1	1	29	0	359	871	20	14	-1	
5	1	1	1	29	1	359	871	20	14	96.426361	12
4	1	1	1	30	0	111	902	185	15	-1	
5	1	1	1	30	1	111	903	36	13	92.037025	(16)
5	1	1	1	30	2	159	904	4	12	36.400661	〈
5	1	1	1	30	3	168	902	14	15	92.006859	本
5	1	1	1	30	4	189	902	18	15	88.573265	题
5	1	1	1	30	5	209	902	24	15	95.670189	满分
5	1	1	1	30	6	251	903	16	13	23.893795	10
5	1	1	1	30	7	273	902	23	15	47.732819	4)
4	1	1	1	31	0	102	942	609	33	-1	
5	1	1	1	31	1	102	953	37	16	95.380409	计算
5	1	1	1	31	2	147	956	3	11	79.305611	二
5	1	1	1	31	3	155	954	13	14	16.213045	重
5	1	1	1	31	4	171	954	23	15	71.480621	各
5	1	1	1	31	5	224	952	103	23	0.000000	分“『eoydxdy，
5	1	1	1	31	6	341	954	30	15	92.265472	其
5	1	1	1	31	7	363	938	14	42	80.283958	中
5	1	1	1	31	8	385	955	10	12	47.357796	D
5	1	1	1	31	9	403	953	65	16	96.811157	为
5	1	1	1	31	10	426	938	16	42	71.219215	由
5	1	1	1	31	11	441	953	27	16	23.211559	曲线
5	1	1	1	31	12	484	959	10	15	39.767895	y
5	1	1	1	31	13	502	960	9	5	39.767895	=
5	1	1	1	31	14	528	947	25	23	27.503557	区
5	1	1	1	31	15	556	960	6	9	93.269440	与
5	1	1	1	31	16	571	960	9	15	90.909180	y
5	1	1	1	31	17	591	961	8	5	89.744095	=
5	1	1	1	31	18	607	938	22	42	64.749008	-二
5	1	1	1	31	19	639	956	72	15	11.106195	perm.
4	1	1	1	32	0	606	965	25	24	-1	
5	1	1	1	32	1	606	965	25	24	71.810234	vx
4	1	1	1	33	0	109	1014	515	15	-1	
5	1	1	1	33	1	109	1014	6	15	80.961243	【
5	1	1	1	33	2	150	1014	134	15	79.456848	解析
5	1	1	1	33	3	242	1004	56	35	66.752617	1:
5	1	1	1	33	4	329	1004	21	35	32.619267	fh
5	1	1	1	33	5	376	1004	21	35	0.000000	BB
5	1	1	1	33	6	423	1014	13	15	65.881485	&
5	1	1	1	33	7	469	1014	14	15	78.610466	m
5	1	1	1	33	8	518	1024	2	4	79.888824	,
5	1	1	1	33	9	564	1014	60	15	89.667099	区
5	1	1	1	33	10	610	1004	18	35	88.194733	域
4	1	1	1	34	0	149	1041	530	30	-1	
5	1	1	1	34	1	149	1051	5	7	78.086670	『
5	1	1	1	34	2	386	1051	27	20	66.868713	49
5	1	1	1	34	3	671	1041	8	13	93.255234	y
4	1	1	1	35	0	149	1057	264	9	-1	
5	1	1	1	35	1	149	1059	1	7	70.083328	f
5	1	1	1	35	2	412	1057	1	4	86.838211	)
4	1	1	1	36	0	107	1061	428	29	-1	
5	1	1	1	36	1	107	1068	148	22	3.642902	D={(x,y)|0<x
5	1	1	1	36	2	262	1061	89	29	44.597404	<1.vk
5	1	1	1	36	3	331	1057	65	38	73.511299	<y<-
5	1	1	1	36	4	395	1057	17	38	0.000000	王
5	1	1	1	36	5	423	1069	1	15	0.000000	，
5	1	1	1	36	6	440	1069	17	15	91.740768	如
5	1	1	1	36	7	461	1069	18	15	93.551117	图
5	1	1	1	36	8	481	1069	12	15	91.788109	所
5	1	1	1	36	9	493	1070	14	14	92.498856	示
5	1	1	1	36	10	508	1069	11	15	91.838676	所
5	1	1	1	36	11	525	1069	10	14	95.635849	以
4	1	1	1	37	0	150	1080	263	25	-1	
5	1	1	1	37	1	150	1086	5	19	78.862411	[
5	1	1	1	37	2	378	1080	35	25	61.807526	vx)
4	1	1	1	38	0	270	1134	57	20	-1	
5	1	1	1	38	1	270	1142	3	8	42.921795	1
5	1	1	1	38	2	311	1134	16	20	33.767593	oe
4	1	1	1	39	0	110	1149	629	42	-1	
5	1	1	1	39	1	110	1153	25	38	35.981735	Se
5	1	1	1	39	2	144	1155	59	19	83.747635	xydxdy
5	1	1	1	39	3	212	1160	6	5	34.447594	=
5	1	1	1	39	4	224	1149	33	36	34.447594	lim,
5	1	1	1	39	5	263	1153	34	27	47.376251	{dx
5	1	1	1	39	6	303	1153	37	28	53.400208	[Fe
5	1	1	1	39	7	350	1155	41	19	92.424309	xydy
5	1	1	1	39	8	737	1157	2	23	84.097771	:
4	1	1	1	40	0	736	1208	111	12	-1	
5	1	1	1	40	1	736	1208	5	12	95.652725	1
5	1	1	1	40	2	839	1211	8	9	93.307526	x
4	1	1	1	41	0	37	1481	1000	11	-1	
5	1	1	1	41	1	37	1481	26	10	17.130327	CMR
5	1	1	1	41	2	69	1477	36	21	17.130327	ORE:
5	1	1	1	41	3	112	1481	49	10	1.815510	HARI
5	1	1	1	41	4	483	1481	41	10	0.000000	BERR
5	1	1	1	41	5	529	1481	29	11	0.000000	PES
5	1	1	1	41	6	564	1481	27	10	67.668198	LER
5	1	1	1	41	7	913	1481	61	10	0.000000	URBARE:
5	1	1	1	41	8	987	1481	50	10	32.417252	HKD
