level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	9	10	548	351	31	33	15.702581	Acie
5	1	1	1	9	11	589	351	23	33	10.012598	(D)
4	1	1	1	10	0	81	440	875	23	-1	
5	1	1	1	10	1	81	447	19	16	91.711105	(6)
5	1	1	1	10	2	113	446	15	15	84.742378	设
5	1	1	1	10	3	140	444	25	17	84.742378	A
5	1	1	1	10	4	164	445	20	16	92.877121	为
5	1	1	1	10	5	183	444	73	17	87.309601	4x3
5	1	1	1	10	6	221	436	22	34	5.579834	第
5	1	1	1	10	7	242	436	20	34	0.000000	阵
5	1	1	1	10	8	261	436	12	34	89.911682	，
5	1	1	1	10	9	279	444	42	19	16.038971	7,"
5	1	1	1	10	10	334	444	7	18	38.374443	"
5	1	1	1	10	11	344	446	160	17	15.253296	AIRE
5	1	1	1	10	12	535	440	56	20	44.927402	Ax
5	1	1	1	10	13	567	436	9	34	44.732346	=
5	1	1	1	10	14	581	436	6	34	44.732346	8
5	1	1	1	10	15	606	446	8	15	96.441139	的
5	1	1	1	10	16	625	445	5	14	96.062462	3
5	1	1	1	10	17	642	446	17	15	96.062462	个
5	1	1	1	10	18	659	446	37	15	96.844322	线性
5	1	1	1	10	19	703	446	8	15	96.673721	无
5	1	1	1	10	20	721	449	2	12	92.680443	关
5	1	1	1	10	21	727	446	22	15	92.669922	的
5	1	1	1	10	22	755	456	2	4	92.574989	解
5	1	1	1	10	23	765	436	24	34	58.846664	，。
5	1	1	1	10	24	797	436	17	34	74.388443	ki,
5	1	1	1	10	25	820	445	16	18	80.326630	kz
5	1	1	1	10	26	846	446	20	15	91.218384	为
5	1	1	1	10	27	865	445	63	18	96.633316	任意
5	1	1	1	10	28	899	436	33	34	93.183418	常数
5	1	1	1	10	29	931	436	13	34	92.419472	，
5	1	1	1	10	30	943	446	13	15	92.338852	则
4	1	1	1	11	0	86	496	189	22	-1	
5	1	1	1	11	1	86	502	21	14	82.521042	Ax
5	1	1	1	11	2	115	507	11	5	67.713631	=
5	1	1	1	11	3	156	496	9	20	85.299568	的
5	1	1	1	11	4	173	501	20	15	93.085388	通
5	1	1	1	11	5	201	501	15	15	92.306442	解
5	1	1	1	11	6	226	502	4	16	93.259789	为
5	1	1	1	11	7	230	492	12	34	11.001205	(
5	1	1	1	11	8	271	502	4	16	11.001205	 )
4	1	1	1	12	0	159	544	435	11	-1	
5	1	1	1	12	1	159	544	9	10	23.788334	mm
5	1	1	1	12	2	186	544	21	11	56.644855	+
5	1	1	1	12	3	546	544	48	11	51.105789	nn
4	1	1	1	13	0	120	555	592	35	-1	
5	1	1	1	13	1	120	560	21	16	78.309868	(A)
5	1	1	1	13	2	159	555	61	35	6.429625	一
5	1	1	1	13	3	225	557	55	20	48.398567	(0
5	1	1	1	13	4	289	557	36	20	55.648224	-")
5	1	1	1	13	5	508	561	20	15	74.622406	(B)
5	1	1	1	13	6	546	555	166	35	38.014526	att)
4	1	1	1	14	0	159	600	444	23	-1	
5	1	1	1	14	1	159	600	17	19	5.437927	,
5	1	1	1	14	2	186	600	29	19	75.254738	+n,
5	1	1	1	14	3	301	613	10	10	29.097977	4
5	1	1	1	14	4	547	600	17	19	10.234871	9
5	1	1	1	14	5	573	600	30	19	30.468754	-",
3	1	1	2	0	0	81	609	890	473	-1	
4	1	1	2	1	0	121	609	700	41	-1	
5	1	1	2	1	1	121	617	22	16	84.809807	(C)
5	1	1	2	1	2	155	609	124	41	40.062412	“DK
5	1	1	2	1	3	288	615	36	18	0.000000	—",)
5	1	1	2	1	4	336	615	17	14	6.498861	+k
5	1	1	2	1	5	355	613	77	20	6.498861	(5-4)
5	1	1	2	1	6	508	617	22	16	51.639671	(0)
5	1	1	2	1	7	543	609	125	41	17.652159	erect
5	1	1	2	1	8	676	613	36	20	0.000000	—))
5	1	1	2	1	9	720	613	56	20	4.806814	tke
5	1	1	2	1	10	783	613	38	20	47.014565	-™)
4	1	1	2	2	0	88	657	91	17	-1	
5	1	1	2	2	1	88	657	51	15	90.127136	【答案
5	1	1	2	2	2	137	648	11	34	92.028252	】
5	1	1	2	2	3	157	658	22	16	92.242088	(C)
4	1	1	2	3	0	88	685	249	15	-1	
5	1	1	2	3	1	88	685	51	15	91.672501	【详解
5	1	1	2	3	2	136	675	14	35	90.274826	】
5	1	1	2	3	3	149	685	14	15	47.507530	林
5	1	1	2	3	4	169	685	16	15	0.000000	题
5	1	1	2	3	5	185	685	62	15	96.693916	涉及
5	1	1	2	3	6	219	675	19	35	96.968201	到
5	1	1	2	3	7	237	675	18	35	96.928703	的
5	1	1	2	3	8	255	685	42	15	96.752838	主要
5	1	1	2	3	9	302	685	35	15	95.013573	知识
5	1	1	2	3	10	322	675	12	35	93.103813	点
5	1	1	2	3	11	333	675	7	35	31.739101	:
4	1	1	2	4	0	89	722	518	23	-1	
5	1	1	2	4	1	89	727	27	12	76.345604	(1
5	1	1	2	4	2	128	726	30	14	92.563103	如
5	1	1	2	4	3	148	718	14	33	92.993675	果
5	1	1	2	4	4	173	723	19	22	18.419123	§,
5	1	1	2	4	5	212	722	33	23	45.158524	Soe
5	1	1	2	4	6	254	727	22	14	86.142464	Ax
5	1	1	2	4	7	285	726	98	17	92.935608	=b
5	1	1	2	4	8	316	718	21	33	91.574478	的
5	1	1	2	4	9	336	718	20	33	96.961510	两
5	1	1	2	4	10	355	718	19	33	84.757751	个
5	1	1	2	4	11	373	718	16	33	83.897324	解
5	1	1	2	4	12	388	718	5	33	47.277603	,
5	1	1	2	4	13	398	728	13	15	66.554550	则
5	1	1	2	4	14	432	723	11	22	4.173460	名
5	1	1	2	4	15	456	735	6	1	13.175840	—
5	1	1	2	4	16	468	723	33	22	13.175840	52
5	1	1	2	4	17	509	726	22	15	90.954704	Ax
5	1	1	2	4	18	542	727	23	14	90.681274	=0
5	1	1	2	4	19	571	728	13	15	92.989410	的
5	1	1	2	4	20	592	728	9	15	93.076332	解
5	1	1	2	4	21	604	735	3	8	71.114082	;
4	1	1	2	5	0	89	779	882	22	-1	
5	1	1	2	5	1	89	784	27	13	89.689964	(2)
5	1	1	2	5	2	127	783	14	15	77.529694	如
5	1	1	2	5	3	152	786	9	11	77.529694	n
5	1	1	2	5	4	168	783	20	15	88.791840	元
5	1	1	2	5	5	187	783	27	15	96.348816	线性
5	1	1	2	5	6	222	783	38	15	96.402573	方程
5	1	1	2	5	7	260	775	18	35	91.531311	组
5	1	1	2	5	8	284	782	22	14	0.000000	”Ax
5	1	1	2	5	9	315	781	21	15	37.902908	=b
5	1	1	2	5	10	342	783	38	15	21.895119	ARR,
5	1	1	2	5	11	393	781	94	20	0.000000	BOM.
5	1	1	2	5	12	495	781	22	20	58.139824	,nt
5	1	1	2	5	13	526	785	11	15	93.791916	是
5	1	1	2	5	14	544	785	27	15	93.051048	相应
5	1	1	2	5	15	579	785	9	15	92.210464	齐
5	1	1	2	5	16	594	785	11	15	95.033066	次
5	1	1	2	5	17	612	785	40	15	90.057220	方程
5	1	1	2	5	18	651	775	19	35	89.966316	组
5	1	1	2	5	19	678	783	21	14	20.541973	”Ax
5	1	1	2	5	20	708	787	11	5	94.383606	=
5	1	1	2	5	21	725	783	8	14	94.383606	0
5	1	1	2	5	22	741	785	11	15	81.367447	的
5	1	1	2	5	23	754	785	72	15	93.294846	基础
5	1	1	2	5	24	798	775	20	35	85.268677	解
5	1	1	2	5	25	817	775	17	35	92.630013	系
5	1	1	2	5	26	833	775	12	35	85.182358	，
5	1	1	2	5	27	856	779	33	22	37.059063	名
5	1	1	2	5	28	881	775	18	35	53.084606	是
5	1	1	2	5	29	898	783	21	14	84.660950	Ax
5	1	1	2	5	30	927	783	44	17	88.018288	=b
5	1	1	2	5	31	957	775	19	35	89.710190	的
4	1	1	2	6	0	81	836	838	22	-1	
5	1	1	2	6	1	81	838	88	15	47.884235	某
5	1	1	2	6	2	105	830	18	35	95.451759	个
5	1	1	2	6	3	122	830	17	35	96.158684	已
5	1	1	2	6	4	138	838	23	15	91.319366	知
5	1	1	2	6	5	160	830	16	35	92.862999	解
5	1	1	2	6	6	182	839	5	14	78.852333	，
5	1	1	2	6	7	187	838	9	15	77.886520	则
5	1	1	2	6	8	218	838	28	20	44.591007	“km
5	1	1	2	6	9	256	839	46	19	21.103182	AKAM,
5	1	1	2	6	10	312	840	25	10	81.486549	+…
5	1	1	2	6	11	348	840	9	10	0.000000	+
5	1	1	2	6	12	364	839	28	19	0.000000	km
5	1	1	2	6	13	402	840	10	10	89.386246	+
5	1	1	2	6	14	418	836	31	22	52.726082	与
5	1	1	2	6	15	442	830	16	35	93.286278	是
5	1	1	2	6	16	457	840	22	14	92.570190	Ax
5	1	1	2	6	17	488	840	24	14	90.650139	=b
5	1	1	2	6	18	523	840	9	15	93.135666	的
5	1	1	2	6	19	540	840	21	15	92.238129	通
5	1	1	2	6	20	560	830	18	35	91.731445	解
5	1	1	2	6	21	577	842	15	12	3.968630	〔
5	1	1	2	6	22	591	840	9	15	92.601730	或
5	1	1	2	6	23	608	840	16	15	96.908173	全
5	1	1	2	6	24	624	840	35	15	92.762222	部
5	1	1	2	6	25	645	830	17	35	91.616737	解
5	1	1	2	6	26	661	830	9	35	91.502174	)
5	1	1	2	6	27	680	850	2	4	91.506836	，
5	1	1	2	6	28	695	840	31	15	93.077087	其
5	1	1	2	6	29	720	830	12	35	87.182533	中
5	1	1	2	6	30	739	840	19	18	80.366425	Ky,
5	1	1	2	6	31	765	840	34	18	32.323627	kos?
5	1	1	2	6	32	820	830	13	35	50.411449	ky
5	1	1	2	6	33	842	840	17	15	95.532043	为
5	1	1	2	6	34	861	840	35	15	96.405640	任意
5	1	1	2	6	35	895	830	24	35	96.499908	常数
4	1	1	2	7	0	81	891	881	24	-1	
5	1	1	2	7	1	81	895	14	15	96.945160	在
5	1	1	2	7	2	103	895	20	15	92.760811	本
5	1	1	2	7	3	132	895	8	15	0.000000	题
5	1	1	2	7	4	142	898	10	11	90.155754	中
5	1	1	2	7	5	153	887	14	35	90.479950	，
5	1	1	2	7	6	166	895	31	15	93.035728	因
5	1	1	2	7	7	190	887	19	35	52.472176	为
5	1	1	2	7	8	215	895	88	20	26.221432	MLR
5	1	1	2	7	9	311	896	23	15	91.863243	Ax
5	1	1	2	7	10	341	891	27	18	37.890247	=B
5	1	1	2	7	11	377	898	14	14	95.680725	的
5	1	1	2	7	12	402	899	7	12	95.555672	3
5	1	1	2	7	13	420	897	18	16	95.555672	个
5	1	1	2	7	14	439	897	98	16	96.871956	线性
5	1	1	2	7	15	475	887	14	35	88.093124	无
5	1	1	2	7	16	488	887	18	35	93.121620	关
5	1	1	2	7	17	505	887	23	35	92.574715	的
5	1	1	2	7	18	527	887	16	35	93.134682	解
5	1	1	2	7	19	551	898	7	14	90.804482	，
5	1	1	2	7	20	559	898	22	15	93.021446	那
5	1	1	2	7	21	580	887	18	35	92.957397	么
5	1	1	2	7	22	605	895	18	20	60.267769	“ms
5	1	1	2	7	23	631	895	27	20	64.082932	-mi
5	1	1	2	7	24	685	895	17	20	38.692478	，mns
5	1	1	2	7	25	709	895	48	19	35.953941	-mi
5	1	1	2	7	26	746	887	18	35	89.271767	是
5	1	1	2	7	27	765	896	22	14	89.026085	Ax
5	1	1	2	7	28	796	901	9	5	94.719437	=
5	1	1	2	7	29	814	896	6	14	94.719437	0
5	1	1	2	7	30	827	898	12	14	93.715721	的
5	1	1	2	7	31	849	899	8	12	93.715721	2
5	1	1	2	7	32	868	897	11	15	95.953468	个
5	1	1	2	7	33	881	897	81	16	96.815285	线性
5	1	1	2	7	34	921	887	16	35	91.923119	无
5	1	1	2	7	35	936	887	16	35	93.262535	关
5	1	1	2	7	36	952	887	14	35	93.813530	的
4	1	1	2	8	0	81	951	407	18	-1	
5	1	1	2	8	1	81	952	15	15	85.389786	解
5	1	1	2	8	2	105	951	31	16	90.448372	从
5	1	1	2	8	3	146	955	6	10	92.406548	而
5	1	1	2	8	4	151	940	11	34	92.628227	n
5	1	1	2	8	5	162	951	52	18	65.421066	-~r(A)
5	1	1	2	8	6	223	951	32	14	88.305344	22,
5	1	1	2	8	7	269	952	13	15	27.863750	即
5	1	1	2	8	8	292	951	118	18	10.183163	3-r(A)>2
5	1	1	2	8	9	397	940	16	34	20.337337	二
5	1	1	2	8	10	422	951	38	18	50.413242	(A)
5	1	1	2	8	11	468	951	20	14	92.334808	<1
4	1	1	2	9	0	82	1007	237	18	-1	
5	1	1	2	9	1	82	1008	30	14	60.580448	S48
5	1	1	2	9	2	122	1007	38	18	0.000000	r(A)
5	1	1	2	9	3	169	1007	28	15	73.825775	>1，
5	1	1	2	9	4	211	1008	31	15	91.074303	因
5	1	1	2	9	5	231	997	16	35	92.721001	此
5	1	1	2	9	6	254	1007	65	18	88.809624	r(A)
5	1	1	2	9	7	301	997	22	35	92.859695	=1
4	1	1	2	10	0	82	1063	378	19	-1	
5	1	1	2	10	1	82	1065	12	15	93.135582	由
5	1	1	2	10	2	104	1054	66	35	40.046219	mn-r(A)
5	1	1	2	10	3	183	1054	105	35	33.783699	=3-1=2,，
5	1	1	2	10	4	284	1065	15	15	30.585438	知
5	1	1	2	10	5	310	1066	34	13	67.120140	(A)
5	1	1	2	10	6	354	1066	31	13	67.120140	(B)
5	1	1	2	10	7	395	1065	65	15	86.809769	均
5	1	1	2	10	8	419	1054	16	35	96.485420	不
5	1	1	2	10	9	434	1065	26	15	96.915787	正确
3	1	1	3	0	0	82	1106	855	120	-1	
4	1	1	3	1	0	122	1106	291	18	-1	
5	1	1	3	1	1	122	1106	48	12	0.000000	EN
5	1	1	3	1	2	206	1109	6	15	89.333466	1
5	1	1	3	1	3	277	1110	6	14	92.955666	1
5	1	1	3	1	4	408	1110	5	14	96.877800	1
4	1	1	3	2	0	82	1116	717	38	-1	
5	1	1	3	2	1	82	1122	14	14	96.461296	又
5	1	1	3	2	2	104	1119	147	35	12.396088	Au
5	1	1	3	2	3	260	1120	61	34	40.388580	+A
5	1	1	3	2	4	330	1116	37	21	0.000000	=B,
5	1	1	3	2	5	405	1120	41	34	19.636173	te
5	1	1	3	2	6	462	1120	31	21	15.188665	Ms)
5	1	1	3	2	7	500	1112	31	46	31.539062	Hear
5	1	1	3	2	8	539	1123	23	16	29.708023	BAL
5	1	1	3	2	9	577	1123	22	14	68.724777	AK
5	1	1	3	2	10	607	1117	27	18	87.721863	=
5	1	1	3	2	11	643	1123	31	15	44.639011	的
5	1	1	3	2	12	668	1112	12	35	92.006248	解
5	1	1	3	2	13	683	1123	18	15	93.320915	.所
5	1	1	3	2	14	710	1123	17	15	96.112488	以
5	1	1	3	2	15	727	1123	23	15	93.231956	应
5	1	1	3	2	16	762	1125	4	11	87.841057	选
5	1	1	3	2	17	767	1112	7	35	51.580177	(
5	1	1	3	2	18	780	1124	19	13	77.427330	C)
4	1	1	3	3	0	91	1206	846	20	-1	
5	1	1	3	3	1	91	1209	19	16	87.582397	(7)
5	1	1	3	3	2	123	1208	14	14	91.974579	设
5	1	1	3	3	3	146	1206	50	20	65.374130	Fi(x)
5	1	1	3	3	4	195	1200	24	31	14.889545	,Fe
5	1	1	3	3	5	224	1206	24	20	61.699169	(x)
5	1	1	3	3	6	261	1207	20	16	96.422318	为
5	1	1	3	3	7	280	1200	17	31	95.867241	两
5	1	1	3	3	8	296	1207	18	16	96.676674	个
5	1	1	3	3	9	322	1208	10	15	92.165298	分
5	1	1	3	3	10	333	1208	14	14	80.138840	布
5	1	1	3	3	11	356	1207	20	16	93.282715	函数
5	1	1	3	3	12	381	1200	15	31	92.395706	，
5	1	1	3	3	13	395	1207	8	16	91.554077	其
5	1	1	3	3	14	406	1207	116	16	96.759399	相应
5	1	1	3	3	15	447	1200	18	31	96.822639	的
5	1	1	3	3	16	464	1207	34	16	96.271736	概率
5	1	1	3	3	17	497	1200	28	31	96.752930	密度
5	1	1	3	3	18	571	1206	9	18	52.851685	和
5	1	1	3	3	19	585	1206	24	20	52.027382	(x)
5	1	1	3	3	20	618	1207	11	15	93.283478	与
5	1	1	3	3	21	640	1206	134	20	46.052940	f(x)
5	1	1	3	3	22	692	1201	19	31	96.898300	是
5	1	1	3	3	23	710	1206	34	20	96.860229	连续
5	1	1	3	3	24	743	1201	36	31	93.249130	函数
5	1	1	3	3	25	778	1201	12	31	92.012863	，
5	1	1	3	3	26	789	1207	12	16	92.320152	则
5	1	1	3	3	27	805	1208	14	14	93.025139	必
5	1	1	3	3	28	824	1207	12	16	87.809280	为
5	1	1	3	3	29	844	1207	26	16	96.046021	概率
5	1	1	3	3	30	877	1207	35	16	95.935989	密度
5	1	1	3	3	31	915	1210	5	12	96.959175	的
5	1	1	3	3	32	927	1208	10	15	95.039406	是
3	1	1	4	0	0	120	1290	479	20	-1	
4	1	1	4	1	0	120	1290	479	20	-1	
5	1	1	4	1	1	120	1293	21	16	74.394890	(A)
5	1	1	4	1	2	161	1291	39	19	0.000000	f,(x)
5	1	1	4	1	3	211	1290	42	20	61.864857	f2(x)
5	1	1	4	1	4	448	1293	21	16	92.641792	(B)
5	1	1	4	1	5	486	1290	9	14	95.778114	2
5	1	1	4	1	6	507	1290	42	20	38.837173	f(x)
5	1	1	4	1	7	557	1290	42	20	0.000000	F(x)
3	1	1	5	0	0	88	1347	613	86	-1	
4	1	1	5	1	0	121	1347	580	19	-1	
5	1	1	5	1	1	121	1350	22	16	88.899521	(C)
5	1	1	5	1	2	162	1347	38	19	39.794952	f(x)
5	1	1	5	1	3	210	1347	43	19	59.783295	F(x)
5	1	1	5	1	4	450	1350	22	16	85.019119	(D)
5	1	1	5	1	5	492	1347	39	19	0.000000	fx
5	1	1	5	1	6	541	1347	108	19	23.617020	Fe(x)
5	1	1	5	1	7	592	1343	9	32	92.616562	+
5	1	1	5	1	8	608	1347	41	19	70.035385	fz(x)
5	1	1	5	1	9	657	1347	15	18	6.552505	Fi
5	1	1	5	1	10	676	1347	25	19	6.552505	(x)
4	1	1	5	2	0	88	1389	91	18	-1	
5	1	1	5	2	1	88	1389	51	16	92.444435	【答案
5	1	1	5	2	2	138	1385	9	27	85.373764	】
5	1	1	5	2	3	157	1391	22	16	82.364998	(D)
4	1	1	5	3	0	88	1417	249	16	-1	
5	1	1	5	3	1	88	1418	51	15	92.017349	【详解
5	1	1	5	3	2	139	1408	11	34	91.991066	】
5	1	1	5	3	3	149	1417	14	16	35.476322	本
5	1	1	5	3	4	169	1418	17	15	39.978302	题
5	1	1	5	3	5	188	1417	26	15	96.499107	涉及
5	1	1	5	3	6	220	1418	10	15	95.872353	到
5	1	1	5	3	7	237	1418	20	14	96.921646	的
5	1	1	5	3	8	256	1408	35	34	96.174438	主要
5	1	1	5	3	9	300	1418	19	14	95.593681	知识
5	1	1	5	3	10	322	1418	9	14	92.241821	点
5	1	1	5	3	11	335	1425	2	6	60.068642	，
3	1	1	6	0	0	37	1481	1000	11	-1	
4	1	1	6	1	0	37	1481	1000	11	-1	
5	1	1	6	1	1	37	1481	26	10	17.130327	CMR
5	1	1	6	1	2	69	1477	36	21	17.130327	ORE:
5	1	1	6	1	3	112	1481	49	10	1.815510	HARI
5	1	1	6	1	4	483	1481	41	10	0.000000	BERR
5	1	1	6	1	5	529	1481	29	11	0.000000	PES
5	1	1	6	1	6	564	1481	27	10	67.668198	LER
5	1	1	6	1	7	913	1481	61	10	0.000000	URBARE:
5	1	1	6	1	8	987	1481	50	10	32.417252	HKD
