level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	7	2	109	294	14	37	66.867630	os
5	1	1	1	7	3	131	298	127	26	0.000000	=(X,Xz,
5	1	1	1	7	4	208	294	26	37	1.793842	X)
5	1	1	1	7	5	247	294	17	37	78.210007	是
5	1	1	1	7	6	270	304	9	14	92.192314	A
5	1	1	1	7	7	287	307	19	15	87.787613	属
5	1	1	1	7	8	306	308	10	13	95.584702	于
5	1	1	1	7	9	317	306	49	16	92.754784	特征
5	1	1	1	7	10	361	294	17	37	91.787132	值
5	1	1	1	7	11	384	304	9	14	37.505058	和
5	1	1	1	7	12	405	310	7	5	91.837761	=
5	1	1	1	7	13	421	304	6	14	96.548180	0
5	1	1	1	7	14	435	306	10	16	96.736404	的
5	1	1	1	7	15	447	306	71	16	96.641716	特征
5	1	1	1	7	16	490	294	17	37	96.545166	向
5	1	1	1	7	17	506	294	15	37	92.348755	最
5	1	1	1	7	18	520	294	10	37	76.788773	，
5	1	1	1	7	19	542	306	122	16	93.031021	作为
5	1	1	1	7	20	583	294	17	37	93.167633	实
5	1	1	1	7	21	599	294	17	37	93.255791	对
5	1	1	1	7	22	615	294	15	37	92.990036	称
5	1	1	1	7	23	629	294	8	37	0.000000	和
5	1	1	1	7	24	636	294	33	37	51.306580	矩阵
5	1	1	1	7	25	668	294	27	37	22.932606	，“
5	1	1	1	7	26	694	307	12	15	92.772896	不
5	1	1	1	7	27	714	307	9	15	92.946312	同
5	1	1	1	7	28	731	306	33	16	91.799156	特征
5	1	1	1	7	29	768	307	14	14	90.896118	值
5	1	1	1	7	30	785	307	6	14	96.545341	对
5	1	1	1	7	31	798	306	19	15	94.796745	应
5	1	1	1	7	32	820	309	4	13	96.732712	的
5	1	1	1	7	33	832	306	36	16	94.581787	特征
5	1	1	1	7	34	869	307	18	15	95.501350	向
5	1	1	1	7	35	894	307	6	14	77.616585	最
5	1	1	1	7	36	902	307	24	14	90.162079	相互
5	1	1	1	7	37	934	307	8	14	92.938828	正
4	1	1	1	8	0	81	346	65	15	-1	
5	1	1	1	8	1	81	346	20	15	88.091980	交
5	1	1	1	8	2	98	336	17	35	77.001663	，
5	1	1	1	8	3	115	346	31	15	92.489189	因
5	1	1	1	8	4	133	336	17	35	96.727135	此
4	1	1	1	9	0	91	379	160	24	-1	
5	1	1	1	9	1	91	379	41	22	51.502068	fof
5	1	1	1	9	2	121	375	20	32	51.502068	a,
5	1	1	1	9	3	146	392	11	5	93.548096	=x,
5	1	1	1	9	4	184	386	10	10	92.655708	+x,
5	1	1	1	9	5	222	386	29	17	89.482094	=0,
4	1	1	1	10	0	87	390	347	34	-1	
5	1	1	1	10	1	87	390	127	34	13.099117	yes
5	1	1	1	10	2	287	404	31	16	92.739990	解
5	1	1	1	10	3	314	390	11	39	91.043327	出
5	1	1	1	10	4	331	405	15	15	58.507896	os
5	1	1	1	10	5	355	396	79	25	81.902954	=(0,1,0)"
4	1	1	1	11	0	91	422	160	21	-1	
5	1	1	1	11	1	91	422	47	21	30.757046	[tp
5	1	1	1	11	2	123	411	18	36	31.158272	%s
5	1	1	1	11	3	146	427	29	12	38.019756	=x
5	1	1	1	11	4	184	427	28	13	52.281185	—%
5	1	1	1	11	5	222	423	29	17	89.558136	=0,
4	1	1	1	12	0	82	469	723	24	-1	
5	1	1	1	12	1	82	473	23	15	86.556168	故
5	1	1	1	12	2	115	473	9	15	56.640007	矩
5	1	1	1	12	3	124	474	5	14	80.391060	阵
5	1	1	1	12	4	144	473	11	14	83.062088	A
5	1	1	1	12	5	160	473	24	15	0.000000	的
5	1	1	1	12	6	183	473	59	15	93.057640	特征
5	1	1	1	12	7	218	465	19	33	92.811234	值
5	1	1	1	12	8	236	465	16	33	88.186249	为
5	1	1	1	12	9	257	472	5	15	84.662720	人
5	1	1	1	12	10	267	472	24	17	72.867371	,一
5	1	1	1	12	11	296	472	14	17	78.012093	10
5	1	1	1	12	12	319	480	1	8	91.815926	，
5	1	1	1	12	13	335	473	22	15	91.914925	特
5	1	1	1	12	14	362	473	13	15	93.092308	征
5	1	1	1	12	15	377	473	15	15	87.735596	向
5	1	1	1	12	16	391	465	15	33	91.329880	量
5	1	1	1	12	17	401	473	49	15	94.831467	依次
5	1	1	1	12	18	445	465	19	33	96.942062	为
5	1	1	1	12	19	463	465	22	33	5.916891	”ki
5	1	1	1	12	20	490	474	51	19	75.288994	(10,1)
5	1	1	1	12	21	552	469	62	24	67.231949	,kz(10,
5	1	1	1	12	22	624	469	30	24	82.453323	-17
5	1	1	1	12	23	660	469	101	24	52.112488	,ke(0,10)7
5	1	1	1	12	24	760	465	18	33	54.777599	，
5	1	1	1	12	25	773	475	32	15	91.635330	其
5	1	1	1	12	26	795	465	14	33	96.436264	中
4	1	1	1	13	0	85	529	262	18	-1	
5	1	1	1	13	1	85	521	13	34	19.331226	ky
5	1	1	1	13	2	109	529	21	18	19.331226	Ko,
5	1	1	1	13	3	137	521	12	34	67.323761	ky
5	1	1	1	13	4	161	530	10	15	92.411346	均
5	1	1	1	13	5	178	530	10	15	91.788834	是
5	1	1	1	13	6	195	530	22	15	95.280212	不
5	1	1	1	13	7	217	534	4	11	96.949356	为
5	1	1	1	13	8	231	521	14	34	75.231163	“0
5	1	1	1	13	9	257	530	16	15	93.097847	的
5	1	1	1	13	10	272	530	37	15	96.768143	任意
5	1	1	1	13	11	308	521	25	34	88.165146	常数
5	1	1	1	13	12	345	542	2	2	46.856590	.
4	1	1	1	14	0	128	585	310	20	-1	
5	1	1	1	14	1	128	588	19	17	32.606850	(i)
5	1	1	1	14	2	155	587	13	15	87.368362	由
5	1	1	1	14	3	181	585	34	19	24.801392	AQ,
5	1	1	1	14	4	219	585	64	19	32.766251	,%2,%3)
5	1	1	1	14	5	294	591	8	5	0.000000	=
5	1	1	1	14	6	307	585	31	19	0.000000	(0%,
5	1	1	1	14	7	347	581	51	30	38.295685	-cz0)
5	1	1	1	14	8	412	597	1	4	80.532074	，
5	1	1	1	14	9	424	587	14	16	90.972984	有
4	1	1	1	15	0	387	630	334	46	-1	
5	1	1	1	15	1	387	637	14	19	35.117107	i
5	1	1	1	15	2	427	641	17	14	55.570713	=1
5	1	1	1	15	3	467	637	39	39	32.551498	a
5	1	1	1	15	4	537	641	5	14	94.684273	1
5	1	1	1	15	5	571	630	33	45	62.845253	oy
5	1	1	1	15	6	632	637	15	19	87.842453	fo
5	1	1	1	15	7	669	641	9	14	76.688065	o
5	1	1	1	15	8	702	637	19	38	50.127266	1]
4	1	1	1	16	0	124	653	597	49	-1	
5	1	1	1	16	1	124	674	29	14	31.804876	A=
5	1	1	1	16	2	158	653	31	49	31.804876	(24,
5	1	1	1	16	3	197	653	58	49	19.222794	-2,0)(
5	1	1	1	16	4	262	675	14	15	23.708691	6
5	1	1	1	16	5	291	653	70	49	2.917957	02,04)*
5	1	1	1	16	6	369	679	9	5	91.121643	=
5	1	1	1	16	7	392	657	11	40	50.084286	|
5	1	1	1	16	8	430	673	9	15	96.243095	0
5	1	1	1	16	9	467	657	42	39	54.878685	op
5	1	1	1	16	10	535	674	10	14	91.322754	0
5	1	1	1	16	11	573	674	21	22	66.114517	1)
5	1	1	1	16	12	613	657	34	39	74.214592	=b
5	1	1	1	16	13	669	674	9	14	84.224518	0
5	1	1	1	16	14	699	674	22	22	67.209152	oj
4	1	1	1	17	0	388	699	333	26	-1	
5	1	1	1	17	1	388	699	13	26	29.853836	fy
5	1	1	1	17	2	431	705	6	14	82.502327	4
5	1	1	1	17	3	467	700	39	25	65.338036	off1
5	1	1	1	17	4	532	705	17	14	88.519264	+
5	1	1	1	17	5	571	699	23	26	93.724899	of
5	1	1	1	17	6	632	699	12	26	88.115784	fh
5	1	1	1	17	7	669	705	9	14	85.673965	o
5	1	1	1	17	8	700	700	21	25	92.338989	of
4	1	1	1	18	0	81	771	164	18	-1	
5	1	1	1	18	1	81	771	105	18	90.979469	(22)(
5	1	1	1	18	2	125	767	20	29	93.193474	本
5	1	1	1	18	3	144	767	20	29	92.570557	题
5	1	1	1	18	4	164	767	31	29	92.564888	满分
5	1	1	1	18	5	202	773	13	12	92.964661	11
5	1	1	1	18	6	229	772	10	15	93.003159	分
5	1	1	1	18	7	241	773	4	16	91.757706	)
4	1	1	1	19	0	120	797	290	16	-1	
5	1	1	1	19	1	120	798	25	15	92.995926	设
5	1	1	1	19	2	144	787	25	35	91.539032	随机
5	1	1	1	19	3	177	798	25	15	42.517654	变量
5	1	1	1	19	4	218	797	12	14	66.937401	X
5	1	1	1	19	5	245	797	8	16	95.104980	与
5	1	1	1	19	6	264	797	8	14	93.088196	Y
5	1	1	1	19	7	284	797	18	16	96.178726	的
5	1	1	1	19	8	301	787	25	35	95.766418	概率
5	1	1	1	19	9	334	797	19	16	92.663475	分
5	1	1	1	19	10	361	797	9	16	92.944153	布
5	1	1	1	19	11	379	798	7	15	93.264297	分
5	1	1	1	19	12	388	797	15	16	91.172806	别
5	1	1	1	19	13	402	787	12	35	84.946053	为
4	1	1	1	20	0	115	822	722	27	-1	
5	1	1	1	20	1	115	822	722	27	60.366611	po
4	1	1	1	21	0	115	850	722	27	-1	
5	1	1	1	21	1	115	850	722	27	20.715342	7
5	1	1	1	21	2	820	846	20	43	74.553009	|
4	1	1	1	22	0	115	908	722	27	-1	
5	1	1	1	22	1	111	904	100	43	12.531815	[YY
5	1	1	1	22	2	248	904	35	43	30.769764	|
5	1	1	1	22	3	336	908	44	27	0.000000	=
5	1	1	1	22	4	444	904	38	43	43.991272	|
5	1	1	1	22	5	543	904	98	43	45.887863	oo
5	1	1	1	22	6	729	908	44	27	72.402489	1
5	1	1	1	22	7	817	904	23	43	72.402489	|
4	1	1	1	23	0	115	937	722	27	-1	
5	1	1	1	23	1	111	933	97	43	0.000000	LpP
5	1	1	1	23	2	248	933	35	43	60.788902	|
5	1	1	1	23	3	334	937	41	27	30.930586	1
5	1	1	1	23	4	444	933	33	43	75.157669	|
5	1	1	1	23	5	540	937	42	27	30.523758	3
5	1	1	1	23	6	640	933	33	43	76.687256	|
5	1	1	1	23	7	723	933	52	43	29.005861	1413a
5	1	1	1	23	8	820	933	20	43	82.850029	|
4	1	1	1	24	0	84	983	147	25	-1	
5	1	1	1	24	1	84	987	12	14	63.643841	FL
5	1	1	1	24	2	105	983	45	25	86.640434	P(X?
5	1	1	1	24	3	160	983	43	25	67.618538	=Y*)
5	1	1	1	24	4	211	988	20	15	92.909019	=1
4	1	1	1	25	0	120	1043	309	18	-1	
5	1	1	1	25	1	120	1045	14	16	70.387581	()
5	1	1	1	25	2	153	1044	9	14	62.618404	求
5	1	1	1	25	3	170	1046	8	11	92.410698	二
5	1	1	1	25	4	186	1043	20	16	92.353882	维
5	1	1	1	25	5	205	1043	58	16	96.603996	随机
5	1	1	1	25	6	236	1033	38	35	90.177750	变量
5	1	1	1	25	7	273	1033	29	35	0.000000	”(X
5	1	1	1	25	8	310	1043	14	17	90.055153	,Y
5	1	1	1	25	9	333	1043	4	18	92.958397	)
5	1	1	1	25	10	347	1043	9	15	96.375511	的
5	1	1	1	25	11	365	1043	36	16	87.426086	概率
5	1	1	1	25	12	409	1043	9	16	93.295761	分
5	1	1	1	25	13	427	1051	2	8	75.702187	布
5	1	1	1	25	14	428	1033	6	35	83.193260	;
4	1	1	1	26	0	120	1087	212	17	-1	
5	1	1	1	26	1	120	1088	19	16	55.106869	(Il)
5	1	1	1	26	2	154	1087	33	16	73.951691	RZ
5	1	1	1	26	3	197	1087	41	14	87.959801	=XY
5	1	1	1	26	4	248	1087	11	15	96.170052	的
5	1	1	1	26	5	262	1087	70	16	96.520943	概率
5	1	1	1	26	6	300	1082	19	29	93.203003	分
5	1	1	1	26	7	319	1082	13	29	90.024895	布
5	1	1	1	26	8	331	1082	5	29	88.406235	;
4	1	1	1	27	0	120	1124	250	21	-1	
5	1	1	1	27	1	120	1129	24	16	44.478153	(I)
5	1	1	1	27	2	164	1126	32	17	73.809563	RX
5	1	1	1	27	3	209	1128	10	15	92.907562	与
5	1	1	1	27	4	226	1126	7	14	92.355652	Y
5	1	1	1	27	5	247	1128	18	15	96.596893	的
5	1	1	1	27	6	265	1128	26	15	96.886307	相关
5	1	1	1	27	7	298	1128	27	15	93.121483	系数
5	1	1	1	27	8	345	1124	25	21	0.000000	“Pxv
4	1	1	1	28	0	88	1169	249	16	-1	
5	1	1	1	28	1	88	1169	51	15	91.145355	【详解
5	1	1	1	28	2	139	1160	11	34	89.549522	】
5	1	1	1	28	3	149	1169	14	16	3.853464	本
5	1	1	1	28	4	169	1170	17	14	0.000000	原
5	1	1	1	28	5	186	1169	20	15	44.354683	涉
5	1	1	1	28	6	205	1160	15	34	96.889214	及
5	1	1	1	28	7	220	1169	10	15	96.942307	到
5	1	1	1	28	8	237	1169	20	15	96.926247	的
5	1	1	1	28	9	256	1160	35	34	96.816238	主要
5	1	1	1	28	10	292	1170	29	14	94.757248	知识
5	1	1	1	28	11	322	1169	15	15	50.204056	点
4	1	1	1	29	0	89	1210	446	20	-1	
5	1	1	1	29	1	89	1211	27	13	73.019432	《1)
5	1	1	1	29	2	130	1210	23	15	86.266777	协
5	1	1	1	29	3	156	1200	39	35	71.434265	方差
5	1	1	1	29	4	227	1210	78	19	33.054916	cov(X,Y
5	1	1	1	29	5	315	1210	147	20	73.912170	)=E(XY)-E(X
5	1	1	1	29	6	474	1210	61	20	49.926205	)E(Y)
4	1	1	1	30	0	302	1265	94	20	-1	
5	1	1	1	30	1	302	1265	56	19	18.524704	cox
5	1	1	1	30	2	369	1266	13	18	59.623775	¥
5	1	1	1	30	3	391	1266	5	19	59.623775	)
4	1	1	1	31	0	89	1278	324	22	-1	
5	1	1	1	31	1	89	1280	103	16	8.673172	(DARKE
5	1	1	1	31	2	230	1278	25	22	46.571426	Px
5	1	1	1	31	3	265	1285	10	5	96.802498	=
5	1	1	1	31	4	293	1274	22	32	89.045273	一
5	1	1	1	31	5	315	1274	18	32	57.392601	一
5	1	1	1	31	6	333	1274	14	32	85.051346	一
5	1	1	1	31	7	347	1287	6	1	64.796616	-
5	1	1	1	31	8	369	1274	16	32	88.465874	一
5	1	1	1	31	9	385	1274	32	32	85.640450	-一
4	1	1	1	32	0	285	1293	137	27	-1	
5	1	1	1	32	1	285	1293	116	27	43.215527	VD(X)VDY
5	1	1	1	32	2	417	1301	5	19	91.124207	)
4	1	1	1	33	0	81	1353	198	18	-1	
5	1	1	1	33	1	81	1345	30	34	31.850729	(Nik
5	1	1	1	33	2	122	1353	157	18	60.456387	(X,Y)
5	1	1	1	33	3	185	1345	20	34	92.676712	的
5	1	1	1	33	4	204	1345	35	34	96.240349	概率
5	1	1	1	33	5	238	1345	18	34	93.290916	分
5	1	1	1	33	6	255	1345	18	34	59.462070	布
5	1	1	1	33	7	272	1345	12	34	85.901169	为
4	1	1	1	34	0	144	1395	468	50	-1	
5	1	1	1	34	1	144	1413	25	32	91.168686	=
5	1	1	1	34	2	186	1395	15	37	4.224415	ul
5	1	1	1	34	3	294	1412	11	12	78.038200	1
5	1	1	1	34	4	452	1412	8	13	96.583237	0
5	1	1	1	34	5	607	1412	5	13	93.919548	1
4	1	1	1	35	0	100	1427	11	12	-1	
5	1	1	1	35	1	100	1427	11	12	87.663651	x
4	1	1	1	36	0	37	1481	1000	11	-1	
5	1	1	1	36	1	37	1481	27	10	17.130327	CMR
5	1	1	1	36	2	69	1477	36	21	17.130327	ORE:
5	1	1	1	36	3	111	1481	50	10	1.815510	HARI
5	1	1	1	36	4	483	1481	41	11	0.000000	BERR
5	1	1	1	36	5	529	1481	29	11	0.000000	PES
5	1	1	1	36	6	564	1481	27	10	67.668198	LER
5	1	1	1	36	7	913	1481	61	10	0.000000	URBARE:
5	1	1	1	36	8	987	1481	50	10	32.417252	HKD
