level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	1	1	6	0	81	242	170	18	-1	
5	1	1	1	6	1	81	244	28	16	93.219048	(15)
5	1	1	1	6	2	117	243	31	17	93.097137	(本
5	1	1	1	6	3	157	242	10	16	6.933126	题
5	1	1	1	6	4	174	233	25	34	95.840500	满分
5	1	1	1	6	5	205	244	16	12	93.181625	10
5	1	1	1	6	6	228	243	23	17	92.645607	分
5	1	1	1	6	7	247	233	7	34	91.840469	)
4	1	1	1	7	0	120	283	240	28	-1	
5	1	1	1	7	1	120	296	15	14	75.945015	求
5	1	1	1	7	2	144	295	24	15	83.471664	极限
5	1	1	1	7	3	179	297	22	14	52.674759	lm
5	1	1	1	7	4	217	279	25	42	0.000000	ML
5	1	1	1	7	5	240	283	62	14	0.000000	28INx
5	1	1	1	7	6	310	283	49	14	0.000000	x=
4	1	1	1	8	0	180	313	153	21	-1	
5	1	1	1	8	1	180	313	26	12	0.329428	—P
5	1	1	1	8	2	243	314	90	20	70.599594	XIn(1+x)
3	1	1	2	0	0	83	352	254	59	-1	
4	1	1	2	1	0	88	352	249	16	-1	
5	1	1	2	1	1	88	353	51	15	67.848793	【详解
5	1	1	2	1	2	137	343	13	34	90.788094	】
5	1	1	2	1	3	149	352	14	16	50.903362	本
5	1	1	2	1	4	171	353	9	15	62.170525	题
5	1	1	2	1	5	188	352	32	16	96.512070	涉及
5	1	1	2	1	6	222	353	15	15	96.969742	到
5	1	1	2	1	7	237	353	20	15	96.610550	的
5	1	1	2	1	8	256	343	35	34	96.713036	主要
5	1	1	2	1	9	290	343	29	34	96.184204	知识
5	1	1	2	1	10	322	352	9	15	92.427017	点
5	1	1	2	1	11	335	360	2	6	41.784859	。
4	1	1	2	2	0	83	392	218	19	-1	
5	1	1	2	2	1	83	393	12	15	92.793884	当
5	1	1	2	2	2	104	396	31	11	79.988571	X
5	1	1	2	2	3	124	388	22	28	66.305954	一
5	1	1	2	2	4	145	393	16	14	83.487198	0
5	1	1	2	2	5	164	393	16	15	92.707077	时
5	1	1	2	2	6	201	392	66	19	53.482914	，In(1+x)
5	1	1	2	2	7	281	397	2	9	86.004318	:
5	1	1	2	2	8	292	396	9	11	96.619781	x
3	1	1	3	0	0	81	444	491	40	-1	
4	1	1	3	1	0	222	444	342	22	-1	
5	1	1	3	1	1	222	444	9	21	62.086720	1
5	1	1	3	1	2	240	452	10	8	31.234961	二
5	1	1	3	1	3	274	451	2	2	48.611259	25i
5	1	1	3	1	4	312	459	11	2	22.155251	cai
5	1	1	3	1	5	343	459	10	2	37.160973	ee
5	1	1	3	1	6	424	444	13	22	56.590992	Vv
5	1	1	3	1	7	449	451	11	10	96.733253	十
5	1	1	3	1	8	483	451	2	2	42.172485	2Si
5	1	1	3	1	9	523	459	41	2	39.264381	aes
4	1	1	3	2	0	81	447	491	37	-1	
5	1	1	3	2	1	81	464	71	15	37.064629	fete,
5	1	1	3	2	2	179	465	22	14	59.108093	Lim
5	1	1	3	2	3	253	451	51	14	81.883553	2sin
5	1	1	3	2	4	298	447	10	26	92.749153	x
5	1	1	3	2	5	327	451	34	14	57.033821	—x-1
5	1	1	3	2	6	374	466	38	14	20.297352	tii
5	1	1	3	2	7	433	447	9	26	77.295067	41
5	1	1	3	2	8	462	451	31	14	36.941978	asi
5	1	1	3	2	9	505	455	10	29	62.246956	X
5	1	1	3	2	10	538	451	34	14	71.241852	x-1
3	1	1	4	0	0	37	476	1000	1016	-1	
4	1	1	4	1	0	181	476	315	27	-1	
5	1	1	4	1	1	181	476	28	27	17.076416	eS,
5	1	1	4	1	2	244	481	91	20	76.607872	xIn(1+x)
5	1	1	4	1	3	387	476	27	27	0.000000	xx
5	1	1	4	1	4	488	487	8	10	89.890259	X
4	1	1	4	2	0	161	536	107	27	-1	
5	1	1	4	2	1	161	536	39	14	88.879143	2cos
5	1	1	4	2	2	207	539	9	11	90.148094	X
5	1	1	4	2	3	250	549	18	14	39.816685	24
4	1	1	4	3	0	87	552	607	44	-1	
5	1	1	4	3	1	87	578	38	14	37.460140	ee
5	1	1	4	3	2	137	560	29	22	52.305180	2A
5	1	1	4	3	3	175	567	47	14	92.366158	+2sin
5	1	1	4	3	4	230	571	10	10	95.650978	x
5	1	1	4	3	5	278	578	38	14	22.501831	at
5	1	1	4	3	6	327	567	40	11	63.490131	cosx
5	1	1	4	3	7	378	571	6	2	63.490131	—
5	1	1	4	3	8	391	552	20	33	76.478378	V1
5	1	1	4	3	9	415	564	10	9	95.651016	十
5	1	1	4	3	10	431	564	31	14	90.680038	2sin
5	1	1	4	3	11	472	568	9	10	96.908310	x
5	1	1	4	3	12	492	560	38	36	37.615074	ini
5	1	1	4	3	13	540	567	41	11	90.024689	cosx
5	1	1	4	3	14	589	560	86	20	60.501350	—V1+2sin
5	1	1	4	3	15	686	567	8	11	97.007683	x
4	1	1	4	4	0	104	585	524	34	-1	
5	1	1	4	4	1	104	585	28	34	33.605961	ad
5	1	1	4	4	2	192	595	21	14	93.629013	2x
5	1	1	4	4	3	296	594	24	12	5.770168	"PD
5	1	1	4	4	4	346	589	97	23	2.037582	2xvVI+2sin
5	1	1	4	4	5	458	600	4	10	29.271688	x
5	1	1	4	4	6	509	594	23	11	47.050323	“3
5	1	1	4	4	7	607	595	21	14	92.208435	2x
4	1	1	4	5	0	137	648	139	35	-1	
5	1	1	4	5	1	137	662	33	15	6.841421	sin
5	1	1	4	5	2	178	666	9	10	79.517029	x
5	1	1	4	5	3	195	648	29	35	44.101368	cin
5	1	1	4	5	4	243	652	33	19	20.095282	OSX
4	1	1	4	6	0	87	675	450	34	-1	
5	1	1	4	6	1	87	675	38	34	2.358055	lai
5	1	1	4	6	2	211	679	18	17	81.997116	vi
5	1	1	4	6	3	238	680	47	15	81.997116	+2sin
5	1	1	4	6	4	294	684	8	10	96.562447	x
5	1	1	4	6	5	315	690	53	15	28.843342	en
5	1	1	4	6	6	411	677	41	27	15.385799	cosXx
5	1	1	4	6	7	494	696	10	5	89.947327	=
5	1	1	4	6	8	511	677	26	22	29.623924	al
4	1	1	4	7	0	104	706	432	18	-1	
5	1	1	4	7	1	104	706	23	11	0.000000	和
5	1	1	4	7	2	216	708	10	13	95.886955	2
5	1	1	4	7	3	349	706	23	11	11.904488	有
5	1	1	4	7	4	379	706	104	18	37.060432	2V1+2sinx
5	1	1	4	7	5	526	708	10	13	93.552422	2
4	1	1	4	8	0	91	777	170	17	-1	
5	1	1	4	8	1	91	779	28	15	94.029449	(16)
5	1	1	4	8	2	126	777	73	17	39.370403	(AMY
5	1	1	4	8	3	214	779	16	12	93.174683	10
5	1	1	4	8	4	238	777	23	17	92.711327	分
5	1	1	4	8	5	257	768	7	34	91.646988	)
4	1	1	4	9	0	130	815	825	22	-1	
5	1	1	4	9	1	130	817	23	14	95.566772	已
5	1	1	4	9	2	154	817	16	15	90.902962	知
5	1	1	4	9	3	169	811	17	30	77.603088	函
5	1	1	4	9	4	186	816	8	16	92.859787	数
5	1	1	4	9	5	211	815	6	15	67.319855	下
5	1	1	4	9	6	225	817	39	18	23.602791	(UV
5	1	1	4	9	7	272	817	10	19	88.479271	)
5	1	1	4	9	8	285	817	14	15	90.299164	具
5	1	1	4	9	9	302	821	3	11	96.954872	有
5	1	1	4	9	10	310	816	48	16	91.365669	连续
5	1	1	4	9	11	351	811	15	30	96.882149	的
5	1	1	4	9	12	373	828	2	2	92.334534	二
5	1	1	4	9	13	382	816	10	16	93.039001	阶
5	1	1	4	9	14	399	817	10	15	23.731251	仿
5	1	1	4	9	15	414	817	11	14	69.115685	导
5	1	1	4	9	16	431	817	12	15	88.631409	数
5	1	1	4	9	17	446	826	2	5	92.808922	，
5	1	1	4	9	18	492	815	107	22	23.087517	f(14,1)=248
5	1	1	4	9	19	609	815	6	15	92.401138	f
5	1	1	4	9	20	623	816	38	19	64.389091	(u,v
5	1	1	4	9	21	668	817	14	19	91.453247	)
5	1	1	4	9	22	685	817	13	15	93.019562	的
5	1	1	4	9	23	696	816	33	16	89.264091	极
5	1	1	4	9	24	722	811	21	30	86.675209	值
5	1	1	4	9	25	754	815	184	21	21.536980	，Z=f(x+y,f(Xx,y)》.
5	1	1	4	9	26	945	817	10	15	90.905815	求
4	1	1	4	10	0	89	900	77	25	-1	
5	1	1	4	10	1	89	906	35	19	43.339176	Bxay
5	1	1	4	10	2	137	900	29	19	13.013811	()
4	1	1	4	11	0	88	944	249	16	-1	
5	1	1	4	11	1	88	945	51	15	92.970558	【详解
5	1	1	4	11	2	138	935	12	35	68.784935	】
5	1	1	4	11	3	149	945	14	15	67.752388	本
5	1	1	4	11	4	171	945	15	15	90.117020	题
5	1	1	4	11	5	186	944	61	16	96.152863	涉及
5	1	1	4	11	6	219	935	19	35	96.960159	到
5	1	1	4	11	7	237	935	20	35	96.872711	的
5	1	1	4	11	8	256	945	25	15	96.891769	主要
5	1	1	4	11	9	287	945	32	15	92.717720	知识
5	1	1	4	11	10	322	945	9	14	92.982872	点
5	1	1	4	11	11	334	952	3	6	64.271858	;
4	1	1	4	12	0	81	986	891	21	-1	
5	1	1	4	12	1	81	986	30	15	92.696007	极
5	1	1	4	12	2	124	986	11	15	93.026482	值
5	1	1	4	12	3	146	986	29	15	96.910294	存在
5	1	1	4	12	4	178	989	5	12	96.981728	的
5	1	1	4	12	5	193	986	32	15	96.176811	必要
5	1	1	4	12	6	234	986	36	16	92.962181	条
5	1	1	4	12	7	261	977	23	34	67.459541	件
5	1	1	4	12	8	302	987	13	14	67.459541	设
5	1	1	4	12	9	325	986	91	18	31.237192	z=f(xy)
5	1	1	4	12	10	426	986	30	15	92.388191	在
5	1	1	4	12	11	457	991	5	10	93.273720	点
5	1	1	4	12	12	472	987	59	20	90.961182	(xo,yo)
5	1	1	4	12	13	541	988	58	16	93.304329	具有
5	1	1	4	12	14	608	989	5	14	87.619156	偏
5	1	1	4	12	15	617	988	35	15	93.032906	导数
5	1	1	4	12	16	655	977	15	34	87.318489	，
5	1	1	4	12	17	669	988	36	16	35.985146	且
5	1	1	4	12	18	714	988	7	15	96.286400	在
5	1	1	4	12	19	722	990	6	13	92.555153	点
5	1	1	4	12	20	737	987	59	20	65.480606	(X,yo)
5	1	1	4	12	21	806	988	35	16	96.568237	处
5	1	1	4	12	22	849	988	6	15	93.130920	有
5	1	1	4	12	23	854	988	41	15	92.674713	极
5	1	1	4	12	24	884	977	20	34	91.653656	值
5	1	1	4	12	25	914	989	5	15	93.010414	，
5	1	1	4	12	26	924	988	4	16	93.018028	则
5	1	1	4	12	27	936	988	36	16	91.623718	必
5	1	1	4	12	28	958	977	18	34	92.482590	有
4	1	1	4	13	0	88	1040	258	23	-1	
5	1	1	4	13	1	88	1040	118	22	15.724363	fx
5	1	1	4	13	2	144	1036	27	36	95.171394	Yo)
5	1	1	4	13	3	180	1036	30	36	41.055027	=O,
5	1	1	4	13	4	227	1040	119	23	41.055027	Fy(%,
5	1	1	4	13	5	285	1036	24	36	92.807549	Yo)
5	1	1	4	13	6	318	1036	30	36	83.951248	=0.
4	1	1	4	14	0	80	1097	271	18	-1	
5	1	1	4	14	1	80	1098	15	16	96.907166	在
5	1	1	4	14	2	103	1099	20	15	93.241333	本
5	1	1	4	14	3	132	1098	10	16	91.902168	题
5	1	1	4	14	4	150	1108	2	4	87.520538	中
5	1	1	4	14	5	157	1093	12	31	87.030724	，
5	1	1	4	14	6	179	1101	27	10	71.889694	Z=
5	1	1	4	14	7	216	1097	28	18	66.548416	F(x
5	1	1	4	14	8	252	1097	28	18	66.388206	ty,
5	1	1	4	14	9	289	1097	62	18	47.694084	f(x,y)
4	1	1	4	15	0	85	1154	435	35	-1	
5	1	1	4	15	1	85	1162	39	27	2.654152	法
5	1	1	4	15	2	134	1158	34	18	25.289902	flix
5	1	1	4	15	3	176	1157	29	19	25.289902	ty,
5	1	1	4	15	4	214	1158	61	18	51.746376	FOcy)
5	1	1	4	15	5	284	1157	52	19	60.555096	thi
5	1	1	4	15	6	344	1157	29	19	68.867935	ty,
5	1	1	4	15	7	382	1158	63	18	5.663891	FOsy))
5	1	1	4	15	8	456	1154	64	22	71.551628	fils
5	1	1	4	15	9	503	1150	21	35	74.176163	y)
4	1	1	4	16	0	84	1219	488	48	-1	
5	1	1	4	16	1	84	1219	40	48	62.561836	xy
5	1	1	4	16	2	128	1226	33	18	11.442842	=f
5	1	1	4	16	3	171	1226	46	20	26.368576	(x+y,
5	1	1	4	16	4	229	1226	53	20	8.598108	FOG)
5	1	1	4	16	5	295	1226	24	18	27.641354	fe
5	1	1	4	16	6	329	1226	47	20	9.937506	(ty,
5	1	1	4	16	7	383	1226	30	20	0.000000	Fx
5	1	1	4	16	8	419	1226	79	20	23.824911	WRX)
5	1	1	4	16	9	508	1226	6	10	46.276188	*
5	1	1	4	16	10	520	1224	52	22	0.000000	ibxy)
4	1	1	4	17	0	82	1293	826	26	-1	
5	1	1	4	17	1	82	1300	4	18	77.695297	[
5	1	1	4	17	2	96	1300	17	17	55.243858	fa
5	1	1	4	17	3	118	1293	60	25	61.861439	(x+y
5	1	1	4	17	4	187	1300	62	19	0.000000	FOGy)
5	1	1	4	17	5	261	1299	7	9	41.590824	*
5	1	1	4	17	6	274	1293	31	24	30.225243	fa"
5	1	1	4	17	7	307	1299	94	20	59.492577	(x+y
5	1	1	4	17	8	371	1289	34	40	57.973553	FOG
5	1	1	4	17	9	408	1300	22	19	57.973553	YD)
5	1	1	4	17	10	437	1296	37	22	41.494450	ROG
5	1	1	4	17	11	482	1300	20	19	57.433926	WT
5	1	1	4	17	12	512	1293	55	25	47.529884	EO
5	1	1	4	17	13	575	1299	30	19	69.336273	FY,
5	1	1	4	17	14	613	1300	63	19	0.000000	LOGY)
5	1	1	4	17	15	687	1293	104	25	21.407982	FeO)?
5	1	1	4	17	16	803	1299	44	19	0.000000	£1)
5	1	1	4	17	17	868	1300	7	18	0.000000	=
5	1	1	4	17	18	880	1300	10	15	16.631937	2
5	1	1	4	17	19	895	1301	13	15	68.646523	为
4	1	1	4	18	0	88	1352	113	20	-1	
5	1	1	4	18	1	88	1353	6	15	82.040222	f
5	1	1	4	18	2	103	1352	36	19	60.284180	(u,v
5	1	1	4	18	3	148	1353	4	19	86.835060	)
5	1	1	4	18	4	160	1355	8	15	91.479919	的
5	1	1	4	18	5	178	1354	14	16	81.011536	极
5	1	1	4	18	6	194	1355	7	14	45.534088	值
4	1	1	4	19	0	104	1405	183	26	-1	
5	1	1	4	19	1	82	1414	11	11	0.000000	人
5	1	1	4	19	2	104	1405	94	25	18.980408	(1)=f
5	1	1	4	19	3	215	1405	72	25	68.069374	(11)=0
4	1	1	4	20	0	37	1481	1000	11	-1	
5	1	1	4	20	1	37	1481	26	10	17.130327	CMR
5	1	1	4	20	2	69	1477	36	21	17.130327	ORE:
5	1	1	4	20	3	112	1481	49	10	1.815510	HARI
5	1	1	4	20	4	483	1481	41	10	0.000000	BERR
5	1	1	4	20	5	529	1481	29	11	0.000000	PES
5	1	1	4	20	6	564	1481	27	10	67.668198	LER
5	1	1	4	20	7	913	1481	61	10	0.000000	URBARE:
5	1	1	4	20	8	987	1481	50	10	32.417252	HKD
