level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	8	25	669	231	21	16	96.621201	把
5	1	1	1	8	26	698	231	8	15	96.733017	每
5	1	1	1	8	27	715	231	8	15	89.109665	个
5	1	1	1	8	28	735	231	10	15	96.713257	括号
5	1	1	1	8	29	754	231	8	15	96.989632	内
5	1	1	1	8	30	769	231	19	15	96.995453	各
5	1	1	1	8	31	789	231	21	15	96.932014	项
5	1	1	1	8	32	809	234	5	12	96.503998	的
5	1	1	1	8	33	823	232	8	14	93.278938	和
5	1	1	1	8	34	838	231	17	16	89.243927	数
5	1	1	1	8	35	856	231	26	15	95.407242	作为
5	1	1	1	8	36	890	237	8	2	96.406128	一
4	1	1	1	9	0	296	258	20	10	-1	
5	1	1	1	9	1	296	258	20	10	63.069778	nt
4	1	1	1	10	0	81	289	351	16	-1	
5	1	1	1	10	1	81	290	20	15	93.274399	项
5	1	1	1	10	2	104	285	13	29	92.674812	，
5	1	1	1	10	3	116	290	13	15	92.689980	这
5	1	1	1	10	4	136	289	10	16	92.899651	样
5	1	1	1	10	5	154	290	9	15	96.216759	所
5	1	1	1	10	6	169	290	11	15	96.857361	得
5	1	1	1	10	7	185	290	11	15	96.874268	到
5	1	1	1	10	8	203	290	10	15	96.319000	的
5	1	1	1	10	9	222	290	8	15	96.910843	新
5	1	1	1	10	10	238	289	19	16	92.994919	级
5	1	1	1	10	11	266	290	7	15	92.227951	数
5	1	1	1	10	12	276	291	13	13	89.161285	仍
5	1	1	1	10	13	290	290	21	15	92.848511	收
5	1	1	1	10	14	318	300	2	4	18.861170	敛
5	1	1	1	10	15	325	285	13	29	93.121040	，
5	1	1	1	10	16	338	290	10	15	93.106361	而
5	1	1	1	10	17	356	290	19	14	93.244652	且
5	1	1	1	10	18	376	290	13	15	90.622551	其
5	1	1	1	10	19	392	291	14	14	96.942787	和
5	1	1	1	10	20	410	295	6	5	93.302261	不
5	1	1	1	10	21	423	290	9	15	92.939957	变
4	1	1	1	11	0	253	316	626	31	-1	
5	1	1	1	11	1	253	316	16	31	21.523003	ao
5	1	1	1	11	2	442	316	16	31	39.487438	oo
5	1	1	1	11	3	867	329	12	8	17.588730	加
4	1	1	1	12	0	81	344	883	21	-1	
5	1	1	1	12	1	81	345	14	15	96.872429	在
5	1	1	1	12	2	103	345	9	15	84.126045	本
5	1	1	1	12	3	120	345	21	15	72.123703	题
5	1	1	1	12	4	149	354	3	5	92.235191	中
5	1	1	1	12	5	153	334	12	35	85.358833	，
5	1	1	1	12	6	173	344	64	16	35.558971	PB
5	1	1	1	12	7	250	345	13	17	38.127438	SD
5	1	1	1	12	8	280	347	26	18	40.457302	(uan
5	1	1	1	12	9	313	356	7	8	35.121109	a
5	1	1	1	12	10	326	345	101	20	6.369247	+p)
5	1	1	1	12	11	385	334	18	35	93.945251	是
5	1	1	1	12	12	402	334	19	35	93.046402	级
5	1	1	1	12	13	420	334	14	35	93.196510	数
5	1	1	1	12	14	439	345	13	17	59.456047	Eu,
5	1	1	1	12	15	494	345	9	19	96.242210	经
5	1	1	1	12	16	510	345	11	15	94.650757	过
5	1	1	1	12	17	525	345	12	15	96.686424	加
5	1	1	1	12	18	542	345	29	15	96.348480	括号
5	1	1	1	12	19	577	345	11	15	96.858185	所
5	1	1	1	12	20	595	345	40	15	94.426987	构成
5	1	1	1	12	21	641	354	3	5	92.430519	的
5	1	1	1	12	22	650	334	9	35	88.759476	，
5	1	1	1	12	23	665	334	21	35	64.151375	”由
5	1	1	1	12	24	693	345	12	15	90.952293	收
5	1	1	1	12	25	711	345	11	15	37.241226	伍
5	1	1	1	12	26	728	345	10	15	19.970093	级
5	1	1	1	12	27	746	345	14	15	92.741302	数
5	1	1	1	12	28	763	345	19	15	96.690773	的
5	1	1	1	12	29	782	345	20	15	92.996017	性
5	1	1	1	12	30	809	352	2	7	92.569298	质
5	1	1	1	12	31	816	334	10	35	73.299019	，
5	1	1	1	12	32	840	345	32	17	35.870647	Du,
5	1	1	1	12	33	886	345	78	19	53.988285	收敛
5	1	1	1	12	34	949	334	10	35	93.279366	时
5	1	1	1	12	35	958	334	10	35	85.939705	，
4	1	1	1	13	0	252	359	629	32	-1	
5	1	1	1	13	1	252	359	19	32	59.891491	nat
5	1	1	1	13	2	441	372	20	9	89.507690	na
5	1	1	1	13	3	863	372	18	9	28.861748	nat
4	1	1	1	14	0	91	414	13	9	-1	
5	1	1	1	14	1	91	414	13	9	34.196487	x
4	1	1	1	15	0	86	429	315	20	-1	
5	1	1	1	15	1	86	430	13	17	34.035431	三
5	1	1	1	15	2	110	431	45	18	24.849463	(ws
5	1	1	1	15	3	149	418	6	35	22.495575	is
5	1	1	1	15	4	166	431	41	18	19.056702	+Upp)
5	1	1	1	15	5	216	429	28	15	45.559925	HU
5	1	1	1	15	6	280	429	29	15	33.698036	HC
5	1	1	1	15	7	326	430	21	13	83.401398	A)
5	1	1	1	15	8	359	429	29	15	90.083435	正确
5	1	1	1	15	9	399	441	2	2	80.681274	.
4	1	1	1	16	0	87	456	18	9	-1	
5	1	1	1	16	1	87	456	18	9	52.840111	nat
4	1	1	1	17	0	176	520	366	31	-1	
5	1	1	1	17	1	176	520	16	31	23.127203	Es
5	1	1	1	17	2	352	529	13	12	35.838905	x
5	1	1	1	17	3	530	529	12	12	48.804077	Bs
4	1	1	1	18	0	81	545	828	26	-1	
5	1	1	1	18	1	81	549	19	17	80.004417	(4)
5	1	1	1	18	2	112	548	26	15	21.106739	&1
5	1	1	1	18	3	152	553	11	5	77.909698	=
5	1	1	1	18	4	172	545	115	26	0.000000	[FInsinxdx,»
5	1	1	1	18	5	305	548	8	14	40.417747	J
5	1	1	1	18	6	324	545	36	26	40.417747	=f
5	1	1	1	18	7	369	548	91	14	62.181286	Incotxdx»
5	1	1	1	18	8	479	548	11	14	79.127899	K
5	1	1	1	18	9	502	545	56	26	3.221111	=[*In
5	1	1	1	18	10	566	548	74	14	0.000000	cosxdx,
5	1	1	1	18	11	654	546	83	16	69.636902	WI,J,K
5	1	1	1	18	12	752	546	9	15	93.968468	的
5	1	1	1	18	13	769	546	17	15	96.678520	大
5	1	1	1	18	14	786	546	9	15	96.360573	小
5	1	1	1	18	15	800	546	46	15	92.025154	关系
5	1	1	1	18	16	860	547	4	16	91.174393	是
5	1	1	1	18	17	863	541	13	34	47.560749	(
5	1	1	1	18	18	905	547	4	16	12.398777	)
4	1	1	1	19	0	120	601	663	20	-1	
5	1	1	1	19	1	120	604	21	17	89.949127	(A)
5	1	1	1	19	2	160	601	2	14	31.928047	|
5	1	1	1	19	3	175	601	23	14	31.928047	<J
5	1	1	1	19	4	210	601	27	14	43.047367	<K
5	1	1	1	19	5	312	604	21	17	91.541756	(B)
5	1	1	1	19	6	355	601	39	14	72.006386	1<K
5	1	1	1	19	7	406	601	22	14	76.524963	<J
5	1	1	1	19	8	485	604	22	16	88.709335	(c)
5	1	1	1	19	9	528	601	73	14	89.250900	J<1<K
5	1	1	1	19	10	667	604	22	17	13.328772	(Dp)
5	1	1	1	19	11	712	601	40	14	39.171371	K<J
5	1	1	1	19	12	763	601	20	14	39.171371	<I
4	1	1	1	20	0	88	628	90	17	-1	
5	1	1	1	20	1	88	628	51	15	92.525780	【答案
5	1	1	1	20	2	138	624	9	28	92.173790	】
5	1	1	1	20	3	157	629	21	16	89.114365	(B)
4	1	1	1	21	0	88	657	249	15	-1	
5	1	1	1	21	1	88	657	51	15	86.982216	【详解
5	1	1	1	21	2	138	653	13	28	81.007614	】
5	1	1	1	21	3	150	657	13	15	89.454643	本
5	1	1	1	21	4	171	657	14	15	92.449799	题
5	1	1	1	21	5	189	657	8	15	91.606293	涉
5	1	1	1	21	6	203	658	10	14	96.570534	及
5	1	1	1	21	7	218	657	12	15	96.896156	到
5	1	1	1	21	8	236	657	16	15	96.850578	的
5	1	1	1	21	9	255	657	34	15	96.945190	主要
5	1	1	1	21	10	295	657	29	15	91.554161	知识
5	1	1	1	21	11	325	659	6	13	92.983032	点
5	1	1	1	21	12	335	665	2	6	87.062813	:
4	1	1	1	22	0	81	696	323	19	-1	
5	1	1	1	22	1	81	696	14	15	93.239441	如
5	1	1	1	22	2	98	696	64	15	91.163918	果
5	1	1	1	22	3	120	686	20	37	96.335129	在
5	1	1	1	22	4	139	686	15	37	92.659294	区
5	1	1	1	22	5	153	686	15	37	92.857010	间
5	1	1	1	22	6	177	697	43	18	71.658218	[ab]
5	1	1	1	22	7	231	696	14	15	91.205688	上
5	1	1	1	22	8	245	686	61	37	77.281982	，f(x)
5	1	1	1	22	9	317	697	40	18	85.104515	<g(
5	1	1	1	22	10	362	697	4	18	4.921827	六
5	1	1	1	22	11	374	706	2	5	0.000000	，
5	1	1	1	22	12	390	696	14	15	93.028351	则
4	1	1	1	23	0	95	744	110	9	-1	
5	1	1	1	23	1	95	744	5	9	83.896790	>
5	1	1	1	23	2	199	745	6	8	67.334206	>
4	1	1	1	24	0	89	752	550	33	-1	
5	1	1	1	24	1	89	756	25	25	25.149845	Lf
5	1	1	1	24	2	123	752	42	33	77.790527	(x)dx
5	1	1	1	24	3	175	758	9	12	54.232178	=
5	1	1	1	24	4	193	756	8	25	32.260017	[
5	1	1	1	24	5	211	752	56	33	66.337341	g(x)dx
5	1	1	1	24	6	274	758	18	18	90.370117	(a
5	1	1	1	24	7	302	758	28	18	88.673630	<b)
5	1	1	1	24	8	634	772	5	5	35.882603	4
4	1	1	1	25	0	80	797	156	16	-1	
5	1	1	1	25	1	80	797	15	16	96.925346	在
5	1	1	1	25	2	103	797	20	16	93.109650	本
5	1	1	1	25	3	132	797	8	16	91.859344	题
5	1	1	1	25	4	149	807	3	5	92.047752	中
5	1	1	1	25	5	153	792	15	31	91.872421	，
5	1	1	1	25	6	167	797	12	16	92.595322	如
5	1	1	1	25	7	186	797	18	16	92.492554	图
5	1	1	1	25	8	209	798	4	14	93.260834	所
5	1	1	1	25	9	217	798	13	15	90.367393	示
5	1	1	1	25	10	234	805	2	6	45.973797	:
4	1	1	1	26	0	82	829	412	43	-1	
5	1	1	1	26	1	82	839	30	15	92.361618	因为
5	1	1	1	26	2	130	839	1	14	92.361618	0
5	1	1	1	26	3	140	844	23	11	96.970688	<x
5	1	1	1	26	4	171	829	40	43	42.854427	<<
5	1	1	1	26	5	224	841	32	15	96.849747	所
5	1	1	1	26	6	250	835	19	29	96.149742	以
5	1	1	1	26	7	268	840	69	14	46.744606	O<sin
5	1	1	1	26	8	331	835	8	29	88.767082	x
5	1	1	1	26	9	345	843	56	11	91.047287	<cosx
5	1	1	1	26	10	410	840	84	14	87.756020	<1<cot
5	1	1	1	26	11	485	835	13	29	96.977142	x
4	1	1	1	27	0	81	894	344	18	-1	
5	1	1	1	27	1	81	895	31	14	93.019371	又
5	1	1	1	27	2	101	890	13	28	93.118416	因
5	1	1	1	27	3	123	894	12	14	76.467262	In
5	1	1	1	27	4	142	898	8	10	76.467262	x
5	1	1	1	27	5	164	894	8	15	90.473732	在
5	1	1	1	27	6	179	894	19	18	90.024994	(0,
5	1	1	1	27	7	210	890	29	28	52.039963	42°)
5	1	1	1	27	8	243	894	138	15	20.386272	REMI,
5	1	1	1	27	9	394	894	31	15	34.536205	TLL
4	1	1	1	28	0	396	942	9	10	-1	
5	1	1	1	28	1	396	942	9	10	55.210052	us
4	1	1	1	29	0	85	953	345	32	-1	
5	1	1	1	29	1	85	954	13	13	69.865410	In
5	1	1	1	29	2	104	953	23	14	69.865410	sin
5	1	1	1	29	3	135	957	8	10	91.961906	x
5	1	1	1	29	4	152	954	26	13	91.961906	<In
5	1	1	1	29	5	187	957	40	11	91.834763	cosx
5	1	1	1	29	6	235	954	28	13	59.749748	<In
5	1	1	1	29	7	269	954	25	14	59.749748	cot
5	1	1	1	29	8	301	957	8	10	96.158569	x
5	1	1	1	29	9	337	954	73	31	18.159971	人
5	1	1	1	29	10	426	954	4	19	91.247719	)
4	1	1	1	30	0	123	1007	280	13	-1	
5	1	1	1	30	1	123	1007	11	13	83.124588	a
5	1	1	1	30	2	256	1007	12	13	38.217510	下
5	1	1	1	30	3	392	1007	11	13	64.936081	a
4	1	1	1	31	0	79	1019	411	36	-1	
5	1	1	1	31	1	79	1019	20	28	78.277641	=>
5	1	1	1	31	2	114	1024	16	27	43.845833	i
5	1	1	1	31	3	138	1028	13	14	95.454681	In
5	1	1	1	31	4	158	1028	23	14	90.445549	sin
5	1	1	1	31	5	188	1027	32	15	88.455750	xdx
5	1	1	1	31	6	227	1030	11	10	88.615318	<
5	1	1	1	31	7	248	1024	15	26	47.237507	i
5	1	1	1	31	8	272	1028	13	14	95.938400	In
5	1	1	1	31	9	293	1031	26	11	92.978394	cos
5	1	1	1	31	10	326	1027	29	15	91.892799	xdx
5	1	1	1	31	11	363	1030	10	10	91.892799	<
5	1	1	1	31	12	379	1020	20	35	0.000000	f{;
5	1	1	1	31	13	407	1028	12	14	93.118172	In
5	1	1	1	31	14	426	1028	25	14	93.118172	cot
5	1	1	1	31	15	459	1031	7	11	96.713905	x
5	1	1	1	31	16	471	1028	19	14	95.796417	dx
4	1	1	1	32	0	82	1079	184	17	-1	
5	1	1	1	32	1	82	1079	25	17	51.502510	Bl
5	1	1	1	32	2	120	1079	146	17	87.370216	<K<J.
5	1	1	1	32	3	206	1075	21	27	90.885056	选
5	1	1	1	32	4	226	1075	28	27	87.398598	(B)
5	1	1	1	32	5	260	1075	9	27	82.573418	.
4	1	1	1	33	0	81	1138	853	18	-1	
5	1	1	1	33	1	81	1140	19	16	91.040558	(5)
5	1	1	1	33	2	113	1138	57	16	66.409454	RAW
5	1	1	1	33	3	185	1140	8	13	92.808586	3
5	1	1	1	33	4	205	1139	54	15	18.594513	MER,
5	1	1	1	33	5	272	1139	14	15	74.819199	%
5	1	1	1	33	6	306	1138	9	14	67.676804	A
5	1	1	1	33	7	328	1139	11	15	96.839371	的
5	1	1	1	33	8	347	1139	19	14	96.511986	第
5	1	1	1	33	9	376	1140	6	13	93.303192	二
5	1	1	1	33	10	385	1139	11	15	92.938438	列
5	1	1	1	33	11	397	1142	9	12	96.451256	加
5	1	1	1	33	12	412	1139	11	15	96.773399	到
5	1	1	1	33	13	430	1139	10	15	96.611908	第
5	1	1	1	33	14	454	1140	13	14	92.826775	一
5	1	1	1	33	15	469	1139	5	15	93.102745	列
5	1	1	1	33	16	483	1139	16	15	96.515823	得
5	1	1	1	33	17	501	1134	44	29	53.133106	矩阵
5	1	1	1	33	18	563	1138	10	14	62.578434	B
5	1	1	1	33	19	586	1149	1	4	89.622894	，
5	1	1	1	33	20	602	1139	12	15	90.391319	再
5	1	1	1	33	21	620	1139	28	15	59.809486	交换
5	1	1	1	33	22	665	1138	7	14	59.809486	B
5	1	1	1	33	23	687	1139	10	15	96.968132	的
5	1	1	1	33	24	705	1139	9	15	96.959236	第
5	1	1	1	33	25	722	1139	17	15	93.301216	二
5	1	1	1	33	26	741	1144	4	10	92.917900	行
5	1	1	1	33	27	756	1139	9	15	96.159821	与
5	1	1	1	33	28	773	1139	19	15	96.986916	第
5	1	1	1	33	29	801	1139	5	15	93.302925	三
5	1	1	1	33	30	809	1139	17	15	92.778969	行
5	1	1	1	33	31	837	1139	7	15	96.770905	得
5	1	1	1	33	32	851	1139	26	15	96.445854	单位
5	1	1	1	33	33	885	1139	21	15	67.152802	矩阵
5	1	1	1	33	34	908	1134	14	29	91.911636	，
5	1	1	1	33	35	921	1139	13	15	91.480652	记
4	1	1	1	34	0	128	1164	255	46	-1	
5	1	1	1	34	1	128	1169	14	38	31.128769	站
5	1	1	1	34	2	167	1175	9	14	96.942070	0
5	1	1	1	34	3	196	1164	25	46	46.893761	01]
5	1	1	1	34	4	291	1168	13	40	37.192978	人
5	1	1	1	34	5	329	1175	9	14	96.745224	0
5	1	1	1	34	6	359	1169	24	37	38.704987	0}
4	1	1	1	35	0	85	1201	423	39	-1	
5	1	1	1	35	1	85	1206	57	30	26.876274	al
5	1	1	1	35	2	168	1206	6	14	0.000000	1
5	1	1	1	35	3	196	1206	30	30	0.000000	OF
5	1	1	1	35	4	245	1201	38	39	0.000000	Pye
5	1	1	1	35	5	291	1206	15	30	0.000000	]o
5	1	1	1	35	6	329	1206	9	14	31.715561	0
5	1	1	1	35	7	360	1206	6	14	19.159050	1
5	1	1	1	35	8	403	1205	59	18	7.798729	BAM
5	1	1	1	35	9	505	1207	3	15	92.145576	)
4	1	1	1	36	0	128	1210	255	47	-1	
5	1	1	1	36	1	128	1238	17	19	52.325897	to
5	1	1	1	36	2	167	1239	9	14	89.664696	o
5	1	1	1	36	3	197	1238	23	19	65.222565	1)
5	1	1	1	36	4	290	1238	16	19	18.969393	(0
5	1	1	1	36	5	329	1239	39	14	67.859253	10
5	1	1	1	36	6	378	1210	5	44	88.416183	|
4	1	1	1	37	0	120	1285	641	24	-1	
5	1	1	1	37	1	120	1293	21	16	78.994125	(A)
5	1	1	1	37	2	160	1291	32	18	30.823603	PP
5	1	1	1	37	3	293	1293	21	16	70.878639	(B)
5	1	1	1	37	4	333	1285	47	24	50.033775	PP
5	1	1	1	37	5	482	1293	22	16	59.783363	(c)
5	1	1	1	37	6	520	1291	33	18	89.033409	PP
5	1	1	1	37	7	673	1293	22	16	88.780083	(0)
5	1	1	1	37	8	714	1285	47	24	21.651325	PP
4	1	1	1	38	0	88	1333	91	18	-1	
5	1	1	1	38	1	88	1333	51	16	91.246841	【答案
5	1	1	1	38	2	138	1329	10	29	92.413765	】
5	1	1	1	38	3	157	1335	22	16	91.171814	(D)
4	1	1	1	39	0	88	1362	249	16	-1	
5	1	1	1	39	1	88	1362	51	16	57.399780	【详解
5	1	1	1	39	2	138	1358	13	28	75.208763	】
5	1	1	1	39	3	150	1362	13	16	89.949043	本
5	1	1	1	39	4	171	1363	9	14	72.384331	题
5	1	1	1	39	5	189	1362	8	15	92.712830	涉
5	1	1	1	39	6	204	1363	10	14	96.935608	及
5	1	1	1	39	7	218	1363	12	15	96.669998	到
5	1	1	1	39	8	236	1362	11	15	96.712532	的
5	1	1	1	39	9	255	1363	34	15	96.653175	主要
5	1	1	1	39	10	289	1363	34	14	95.176079	知识
5	1	1	1	39	11	323	1362	8	15	92.835320	点
5	1	1	1	39	12	335	1370	2	6	83.025009	:
4	1	1	1	40	0	83	1389	886	16	-1	
5	1	1	1	40	1	83	1390	13	14	90.748337	设
5	1	1	1	40	2	109	1389	8	14	90.748337	A
5	1	1	1	40	3	126	1390	22	15	92.995735	是
5	1	1	1	40	4	157	1389	11	16	96.689842	一
5	1	1	1	40	5	167	1385	16	29	94.601204	个
5	1	1	1	40	6	185	1390	37	14	19.900208	m*n
5	1	1	1	40	7	229	1389	38	16	6.611652	sik,
5	1	1	1	40	8	285	1390	15	14	35.878616	x
5	1	1	1	40	9	309	1389	11	14	85.847961	A
5	1	1	1	40	10	327	1389	20	16	83.037766	施
5	1	1	1	40	11	349	1390	19	14	88.435059	行
5	1	1	1	40	12	376	1389	8	15	96.842949	一
5	1	1	1	40	13	392	1389	8	16	96.677933	次
5	1	1	1	40	14	402	1389	29	16	92.816055	初等
5	1	1	1	40	15	434	1390	17	15	92.958725	行
5	1	1	1	40	16	459	1389	21	16	93.291008	变换
5	1	1	1	40	17	485	1385	20	29	20.902885	，“
5	1	1	1	40	18	512	1389	31	15	96.524902	相当
5	1	1	1	40	19	551	1391	3	13	96.630463	于
5	1	1	1	40	20	562	1389	16	16	67.256409	在
5	1	1	1	40	21	592	1389	11	14	74.437088	A
5	1	1	1	40	22	615	1389	9	16	91.018745	的
5	1	1	1	40	23	633	1389	37	16	88.920959	左边
5	1	1	1	40	24	679	1390	9	14	60.508453	乘
5	1	1	1	40	25	694	1389	7	15	96.418655	以
5	1	1	1	40	26	702	1389	35	15	90.401550	相应
5	1	1	1	40	27	738	1392	4	13	92.428154	的
5	1	1	1	40	28	755	1385	8	29	48.718246	。
5	1	1	1	40	29	769	1393	10	11	78.550766	m
5	1	1	1	40	30	791	1389	19	16	89.257843	阶
5	1	1	1	40	31	813	1389	30	16	92.843681	初等
5	1	1	1	40	32	845	1389	29	16	90.830399	矩阵
5	1	1	1	40	33	876	1385	10	29	77.500412	;
5	1	1	1	40	34	897	1390	13	14	90.090515	对
5	1	1	1	40	35	920	1389	8	14	70.924759	A
5	1	1	1	40	36	938	1389	31	15	19.337025	IT
4	1	1	1	41	0	85	1418	498	16	-1	
5	1	1	1	41	1	85	1424	10	2	94.659142	一
5	1	1	1	41	2	102	1419	20	15	96.888206	次
5	1	1	1	41	3	120	1418	83	16	82.366608	初等
5	1	1	1	41	4	157	1414	17	29	93.264320	列
5	1	1	1	41	5	173	1418	30	16	93.303848	变换
5	1	1	1	41	6	206	1414	13	29	93.078316	，
5	1	1	1	41	7	218	1419	12	15	92.976250	相
5	1	1	1	41	8	236	1419	17	15	67.961044	当
5	1	1	1	41	9	254	1419	20	15	96.917755	于
5	1	1	1	41	10	273	1414	19	29	61.720047	在
5	1	1	1	41	11	300	1414	19	29	29.255533	”人
5	1	1	1	41	12	318	1418	9	14	90.162422	A
5	1	1	1	41	13	331	1419	14	15	31.291456	的
5	1	1	1	41	14	347	1419	115	15	92.458717	右边
5	1	1	1	41	15	389	1414	19	29	77.005409	乘
5	1	1	1	41	16	407	1414	15	29	96.715485	以
5	1	1	1	41	17	421	1418	37	16	92.642151	相应
5	1	1	1	41	18	458	1414	17	29	93.195709	的
5	1	1	1	41	19	474	1414	19	29	22.665085	“『
5	1	1	1	41	20	506	1418	19	16	77.680679	阶
5	1	1	1	41	21	523	1418	60	16	95.540138	初等
5	1	1	1	41	22	559	1414	28	29	87.719040	矩阵
4	1	1	1	42	0	37	1481	1000	11	-1	
5	1	1	1	42	1	37	1481	61	10	23.458694	LABORS:
5	1	1	1	42	2	112	1481	49	10	0.000000	RAR
5	1	1	1	42	3	483	1481	73	11	0.793324	SEREPES
5	1	1	1	42	4	563	1481	28	10	59.401924	EER
5	1	1	1	42	5	913	1481	61	10	0.000000	URBARE:
5	1	1	1	42	6	987	1481	50	10	32.417252	HKD
